year,quarter,item_number,shipped_qty,average_inventory,turnover_rate
2021,3,P75383,6.0,2.5,2.4
2021,3,P75606,7250.0,-461.1666666666667,-15.720997470184315
2021,3,P75612,1784.0,-6.333333333333333,-281.6842105263158
2021,3,P75683,0.0,8.0,0.0
2021,3,P77076,22.0,10.0,2.2
2021,3,P77101,62.0,-17.75,-3.492957746478873
2021,3,P77106,1152.0,360.0,3.2
2021,3,P77109,800.0,8360.0,0.09569377990430622
2021,3,P77115,7912.0,4431.333333333333,1.7854671280276817
2021,3,P77119,0.0,7928.0,0.0
2021,3,P77139,1872.0,1464.0,1.278688524590164
2021,3,P77177,168.0,684.0,0.24561403508771928
2021,3,P77179,4040.0,812.3333333333334,4.973327862125564
2021,3,P77214,1680.0,28.0,60.0
2021,3,P78533,0.0,0.5,0.0
2021,3,P78724,6191.0,9560.833333333334,0.6475376972021267
2021,3,P78725,2785.0,1520.1666666666667,1.8320359609691919
2021,3,P78738,370.0,820.0,0.45121951219512196
2021,3,P78922,720.0,1798.0,0.40044493882091214
2021,3,P78927,6593.0,6655.333333333333,0.9906340779324853
2021,3,P78985,48.0,15.0,3.2
2021,3,P79018,180.0,189.16666666666666,0.9515418502202644
2021,3,P79025,1438.0,-453.5,-3.1708930540242557
2021,3,P79026,100.0,237.0,0.4219409282700422
2021,3,P81289,0.0,128.0,0.0
2021,3,P81290,960.0,80.0,12.0
2021,3,P81312,72.0,23.0,3.130434782608696
2021,3,P81314,144.0,-36.0,-4.0
2021,3,P81334,936.0,90.0,10.4
2021,3,P81354,216.0,90.0,2.4
2021,3,P81357,144.0,-18.0,-8.0
2021,3,P81485,1200.0,600.0,2.0
2021,3,P81486,3800.0,383.3333333333333,9.91304347826087
2021,3,P81487,1000.0,282.3333333333333,3.541912632821724
2021,3,P81488,2200.0,-66.66666666666667,-33.0
2021,3,P81497,176.0,24.333333333333332,7.232876712328768
2021,3,P81771,7500.0,15625.0,0.48
2021,3,P81950,0.0,192.0,0.0
2021,3,P81952,0.0,-352.0,-0.0
2021,3,P82329,240.0,95.0,2.526315789473684
2021,3,P82331,256.0,21.333333333333332,12.0
2021,3,P82333,12.0,6.0,2.0
2021,3,P82363,2.0,3.0,0.6666666666666666
2021,3,P82364,48.0,-22.666666666666668,-2.1176470588235294
2021,3,P82860,2.0,-4.0,-0.5
2021,3,P82873,0.0,10.0,0.0
2021,3,P82888,66.0,-4.0,-16.5
2021,3,P82929,6.0,-6.0,-1.0
2021,3,P82946,12.0,4.333333333333333,2.7692307692307696
2021,3,P85018,18.0,-5.333333333333333,-3.375
2021,3,P85075,28.0,119.0,0.23529411764705882
2021,3,P85166,336.0,-8.0,-42.0
2021,3,P85237,480.0,48.0,10.0
2021,3,P85238,384.0,0.0,inf
2021,3,P85239,1440.0,165.0,8.727272727272727
2021,3,P85242,288.0,42.0,6.857142857142857
2021,3,P85243,1728.0,312.0,5.538461538461538
2021,3,P85245,544.0,80.0,6.8
2021,3,P85246,504.0,120.0,4.2
2021,3,P85248,1188.0,-16.0,-74.25
2021,3,P85249,80.0,5.25,15.238095238095237
2021,3,P85250,240.0,54.0,4.444444444444445
2021,3,P85251,12.0,-11.0,-1.0909090909090908
2021,3,P85252,30.0,-7.5,-4.0
2021,3,P85254,432.0,192.0,2.25
2021,3,P85255,360.0,-32.666666666666664,-11.020408163265307
2021,3,P85258,80.0,5.333333333333333,15.0
2021,3,P85265,40.0,-10.0,-4.0
2021,3,P85266,105.0,28.333333333333332,3.7058823529411766
2021,3,P85267,240.0,-67.33333333333333,-3.5643564356435644
2021,3,P85268,70.0,-5.0,-14.0
2021,3,P85285,468.0,571.0,0.819614711033275
2021,3,P85286,1332.0,1242.0,1.0724637681159421
2021,3,P85287,1428.0,1242.0,1.1497584541062802
2021,3,P85288,540.0,411.0,1.313868613138686
2021,3,P85289,1078.0,249.33333333333334,4.323529411764706
2021,3,P85290,794.0,567.3333333333334,1.399529964747356
2021,3,P85291,426.0,315.6666666666667,1.3495248152059134
2021,3,P85298,498.0,399.0,1.2481203007518797
2021,3,P85299,20.0,11.0,1.8181818181818181
2021,3,P85304,2.0,348.0,0.005747126436781609
2021,3,P85337,118.0,-11.666666666666666,-10.114285714285716
2021,3,P85693,0.0,18.5,0.0
2021,3,P86111,8.0,4.25,1.8823529411764706
2021,3,P86130,4.0,-1.5,-2.6666666666666665
2021,3,P86132,0.0,12.0,0.0
2021,3,P86234,0.0,1.5,0.0
2021,3,P86236,20.0,-0.3333333333333333,-60.0
2021,3,P90523,1004.0,-204.5,-4.909535452322738
2021,3,P90524,486.0,373.3333333333333,1.3017857142857143
2021,3,P90527,1796.0,-363.0,-4.9476584022038566
2021,3,P90528,816.0,446.8333333333333,1.8261842596046252
2021,3,P90532,33.0,-13.25,-2.490566037735849
2021,3,P90573,0.0,1.5,0.0
2021,3,R02940,112.0,52.0,2.1538461538461537
2021,3,R18270,40.0,-14.0,-2.857142857142857
2021,3,R18410,58.0,12.333333333333334,4.702702702702703
2021,3,SM0001,8.0,0.5,16.0
2021,3,SM0005,4.0,4.5,0.8888888888888888
2021,3,SM0011,0.0,1.0,0.0
2021,3,SM0031,0.0,2.0,0.0
2021,3,SM0150,8.0,-0.75,-10.666666666666666
2021,3,SM0152,0.0,0.5,0.0
2021,3,SM0154,10.0,-1.5,-6.666666666666667
2021,3,SM0160,2.0,0.25,8.0
2021,3,SM0167,2.0,-1.0,-2.0
2021,3,SM0178,6.0,-0.5,-12.0
2021,3,SM0184,0.0,1.5,0.0
2021,3,SM0268,0.0,3.0,0.0
2021,3,SM0269,2.0,-0.75,-2.6666666666666665
2021,3,SM0366,0.0,-3.5,-0.0
2021,3,SM0530,2.0,-1.0,-2.0
2021,3,SM0637,2.0,1.0,2.0
2021,3,SM0704,8.0,1.5,5.333333333333333
2021,3,SM0706,14.0,-0.3333333333333333,-42.0
2021,3,SM0707,8.0,2.25,3.5555555555555554
2021,3,SM0708,24.0,1.6666666666666667,14.399999999999999
2021,3,SM0709,4.0,1.0,4.0
2021,3,SM0710,43.0,1.8333333333333333,23.454545454545457
2021,3,SM0711,8.0,1.0,8.0
2021,3,SM0712,56.0,-5.333333333333333,-10.5
2021,3,SM0714,32.0,-2.8333333333333335,-11.294117647058822
2021,3,SM0716,16.0,3.0,5.333333333333333
2021,3,SM0718,47.0,-9.166666666666666,-5.127272727272728
2021,3,SM0720,14.0,0.3333333333333333,42.0
2021,3,SM0722,20.0,1.0,20.0
2021,3,SM0728,12.0,5.0,2.4
2021,3,SM0729,36.0,7.0,5.142857142857143
2021,3,SM0730,28.0,15.666666666666666,1.7872340425531916
2021,3,SM0731,2.0,3.3333333333333335,0.6
2021,3,SM0733,2.0,-0.25,-8.0
2021,3,SM0734,0.0,2.0,0.0
2021,3,SM0738,16.0,0.25,64.0
2021,3,SM0739,2.0,2.75,0.7272727272727273
2021,3,SM0740,22.0,6.5,3.3846153846153846
2021,3,SM0741,30.0,23.833333333333332,1.2587412587412588
2021,3,SM0742,146.0,18.166666666666668,8.036697247706421
2021,3,SM0743,94.0,21.0,4.476190476190476
2021,3,SM0744,110.0,43.5,2.528735632183908
2021,3,SM0745,105.0,14.0,7.5
2021,3,SM0746,82.0,2.8333333333333335,28.941176470588236
2021,3,SM0747,28.0,8.0,3.5
2021,3,SM0748,46.0,17.0,2.7058823529411766
2021,3,SM0749,16.0,9.0,1.7777777777777777
2021,3,SM0751,0.0,1.5,0.0
2021,3,SM0753,2.0,4.0,0.5
2021,3,SM0754,55.0,21.666666666666668,2.5384615384615383
2021,3,SM0755,12.0,6.166666666666667,1.9459459459459458
2021,3,SM0756,55.0,3.3333333333333335,16.5
2021,3,SM0757,31.0,0.5,62.0
2021,3,SM0758,26.0,3.6666666666666665,7.090909090909091
2021,3,SM0759,29.0,3.8333333333333335,7.565217391304348
2021,3,SM0760,0.0,4.0,0.0
2021,3,SM0762,0.0,3.5,0.0
2021,3,SM1267,2.0,-1.0,-2.0
2021,3,SM1816,0.0,1.0,0.0
2021,3,SM2060,24.0,-12.0,-2.0
2021,3,SM2061,48.0,-9.0,-5.333333333333333
2021,3,SM2062,96.0,-24.0,-4.0
2021,3,SM2074,0.0,24.0,0.0
2021,3,SM2075,0.0,24.0,0.0
2021,3,SM2085,0.0,16.0,0.0
2021,3,SM2087,132.0,33.0,4.0
2021,3,SM2088,64.0,0.0,inf
2021,3,SM2093,0.0,18.0,0.0
2021,3,SM2094,116.0,-29.0,-4.0
2021,3,SM2103,0.0,0.5,0.0
2021,3,SM2105,70.0,-17.5,-4.0
2021,3,SM2107,48.0,-3.0,-16.0
2021,3,SM2108,0.0,18.0,0.0
2021,3,SM2110,70.0,8.75,8.0
2021,3,SM2113,60.0,7.5,8.0
2021,3,SM2115,13.0,1.5,8.666666666666666
2021,3,SM2116,36.0,-7.666666666666667,-4.695652173913043
2021,3,SM2117,71.0,-11.333333333333334,-6.264705882352941
2021,3,SM2118,72.0,-5.5,-13.090909090909092
2021,3,SM2129,104.0,-9.666666666666666,-10.758620689655173
2021,3,SM2154,128.0,-32.0,-4.0
2021,3,SM2157,0.0,12.0,0.0
2021,3,SM2158,0.0,12.0,0.0
2021,3,SM2159,0.0,44.5,0.0
2021,3,SM2168,88.0,-15.0,-5.866666666666666
2021,3,SM2199,24.0,1.0,24.0
2021,3,SM2201,0.0,1.0,0.0
2021,3,SM2202,16.0,5.666666666666667,2.8235294117647056
2021,3,SM2205,4.0,6.75,0.5925925925925926
2021,3,SM2208,28.0,6.166666666666667,4.54054054054054
2021,3,SM2211,20.0,3.1666666666666665,6.315789473684211
2021,3,SM2213,2.0,1.8333333333333333,1.090909090909091
2021,3,SM2216,28.0,4.166666666666667,6.72
2021,3,SM2219,22.0,3.0,7.333333333333333
2021,3,SM2222,44.0,5.666666666666667,7.764705882352941
2021,3,SM2225,20.0,2.3333333333333335,8.571428571428571
2021,3,SM2227,20.0,3.5,5.714285714285714
2021,3,SM2238,8.0,6.5,1.2307692307692308
2021,3,SM2241,8.0,7.333333333333333,1.090909090909091
2021,3,SM2244,34.0,16.833333333333332,2.01980198019802
2021,3,SM2246,4.0,1.0,4.0
2021,3,SM2247,30.0,12.666666666666666,2.368421052631579
2021,3,SM2249,0.0,1.0,0.0
2021,3,SM2250,38.0,15.5,2.4516129032258065
2021,3,SM2251,10.0,3.5,2.857142857142857
2021,3,SM2252,2.0,1.5,1.3333333333333333
2021,3,SM2253,66.0,4.833333333333333,13.655172413793105
2021,3,SM2255,10.0,-2.0,-5.0
2021,3,SM2256,38.0,-0.16666666666666666,-228.0
2021,3,SM2257,12.0,-1.3333333333333333,-9.0
2021,3,SM2259,14.0,0.8333333333333334,16.8
2021,3,SM2262,46.0,6.0,7.666666666666667
2021,3,SM2265,12.0,4.166666666666667,2.88
2021,3,SM2267,46.0,-2.3333333333333335,-19.71428571428571
2021,3,SM2269,18.0,4.0,4.5
2021,3,SM2270,2.0,2.0,1.0
2021,3,SM2271,14.0,1.1666666666666667,12.0
2021,3,SM2272,38.0,-5.0,-7.6
2021,3,SM2274,12.0,2.5,4.8
2021,3,SM2309,0.0,11.5,0.0
2021,3,SM2357,4.0,0.0,inf
2021,3,SM2561,2.0,-0.5,-4.0
2021,3,SM2716,18.0,-11.0,-1.6363636363636365
2021,3,SM2717,16.0,11.0,1.4545454545454546
2021,3,V01321,1200.0,1050.0,1.1428571428571428
2021,3,V1000288,2364.0,-278.3333333333333,-8.493413173652694
2021,3,V1000290,1888.0,64.0,29.5
2021,3,V1000292,554.0,1586.0,0.3493064312736444
2021,3,V1000294,1215.0,-1.8333333333333333,-662.7272727272727
2021,3,V1000296,1445.0,837.1666666666666,1.726060123432212
2021,3,V1000298,724.0,445.0,1.6269662921348316
2021,3,V1000300,168.0,-27.5,-6.109090909090909
2021,3,V1000302,52.0,-2.3333333333333335,-22.285714285714285
2021,3,V1000304,24.0,0.0,inf
2021,3,V1000917,10.0,-5.0,-2.0
2021,3,V1000921,38.0,33.25,1.1428571428571428
2021,3,V1000929,20.0,22.5,0.8888888888888888
2021,3,V1000932,20.0,-6.0,-3.3333333333333335
2021,3,V1000936,50.0,-13.333333333333334,-3.75
2021,3,V1000938,56.0,-14.0,-4.0
2021,3,V1000945,77.0,-10.5,-7.333333333333333
2021,3,V1000947,8.0,-13.166666666666666,-0.6075949367088608
2021,3,V1000956,12.0,-1.5,-8.0
2021,3,V1000965,16.0,-14.0,-1.1428571428571428
2021,3,V1000974,16.0,23.0,0.6956521739130435
2021,3,V1000981,30.0,7.5,4.0
2021,3,V1000983,6.0,-2.5,-2.4
2021,3,V1000990,127.0,11.75,10.808510638297872
2021,3,V1000992,20.0,-10.0,-2.0
2021,3,V1000995,28.0,-2.6666666666666665,-10.5
2021,3,V1001001,20.0,2.5,8.0
2021,3,V1001005,30.0,-2.3333333333333335,-12.857142857142856
2021,3,V1001010,0.0,3.75,0.0
2021,3,V1001019,24.0,4.0,6.0
2021,3,V1001028,6.0,-7.5,-0.8
2021,3,V1001037,0.0,2.25,0.0
2021,3,V1001046,0.0,-6.0,-0.0
2021,3,V1001053,0.0,2.0,0.0
2021,3,V1001055,20.0,-6.0,-3.3333333333333335
2021,3,V1001064,0.0,18.0,0.0
2021,3,V1001067,14.0,13.0,1.0769230769230769
2021,3,V1001071,14.0,7.0,2.0
2021,3,V1001082,14.0,-4.0,-3.5
2021,3,V1001089,8.0,-3.8333333333333335,-2.0869565217391304
2021,3,V1001091,44.0,-27.5,-1.6
2021,3,V1001098,124.0,-41.666666666666664,-2.976
2021,3,V1001107,28.0,-16.833333333333332,-1.6633663366336635
2021,3,V1001108,8.0,-7.0,-1.1428571428571428
2021,3,V1001168,28.0,-2.3333333333333335,-12.0
2021,3,V1001173,14.0,-0.75,-18.666666666666668
2021,3,V1001183,10.0,-4.0,-2.5
2021,3,V1001188,24.0,-1.3333333333333333,-18.0
2021,3,V1001198,18.0,-2.5,-7.2
2021,3,V1001203,60.0,-4.666666666666667,-12.857142857142856
2021,3,V1002165,68.0,-11.5,-5.913043478260869
2021,3,V1002166,4.0,6.666666666666667,0.6
2021,3,V50810,168.0,-48.0,-3.5
2021,3,V50811,120.0,-18.0,-6.666666666666667
2021,3,V50812,280.0,-60.0,-4.666666666666667
2021,3,V50813,192.0,6.0,32.0
2021,3,V50814,128.0,-12.0,-10.666666666666666
2021,3,V50815,184.0,-16.833333333333332,-10.930693069306932
2021,3,V50816,42.0,9.0,4.666666666666667
2021,3,V50832,660.0,-135.0,-4.888888888888889
2021,3,V50833,558.0,16.5,33.81818181818182
2021,3,V50834,280.0,-4.0,-70.0
2021,3,V50835,908.0,-90.0,-10.088888888888889
2021,3,V50836,568.0,-75.33333333333333,-7.539823008849558
2021,3,V50837,122.0,-11.0,-11.090909090909092
2021,3,V50838,40.0,-7.5,-5.333333333333333
2021,3,V50839,28.0,16.0,1.75
2021,3,V50922,740.0,55.0,13.454545454545455
2021,3,V50924,2180.0,1135.0,1.920704845814978
2021,3,V50925,256.0,1440.25,0.17774691893768443
2021,3,V50926,1024.0,1131.6666666666667,0.9048600883652429
2021,3,V50927,665.0,451.6666666666667,1.4723247232472325
2021,3,V50928,148.0,-27.0,-5.481481481481482
2021,3,V50939,200.0,70.0,2.857142857142857
2021,3,V50940,0.0,17.5,0.0
2021,3,V51756,216.0,27.0,8.0
2021,3,V51757,1350.0,-254.16666666666666,-5.311475409836066
2021,3,V51758,1890.0,-229.5,-8.235294117647058
2021,3,V51759,568.0,112.0,5.071428571428571
2021,3,V51760,1146.0,-34.333333333333336,-33.37864077669903
2021,3,V51761,800.0,91.33333333333333,8.75912408759124
2021,3,V51765,774.0,90.0,8.6
2021,3,V51766,220.0,394.0,0.5583756345177665
2021,3,V51767,624.0,234.0,2.6666666666666665
2021,3,V51768,120.0,31.0,3.870967741935484
2021,3,V51802,14.0,3.25,4.3076923076923075
2021,3,V51961,1470.0,-417.5,-3.5209580838323356
2021,3,V51964,284.0,-76.66666666666667,-3.7043478260869565
2021,3,V51967,336.0,-171.66666666666666,-1.9572815533980583
2021,3,V51970,136.0,72.66666666666667,1.8715596330275228
2021,3,V51973,86.0,6.666666666666667,12.899999999999999
2021,3,V51976,24.0,-18.833333333333332,-1.2743362831858407
2021,3,V51979,8.0,-0.6666666666666666,-12.0
2021,3,V59171,664.0,506.1666666666667,1.3118208758643397
2021,3,V59173,594.0,497.1666666666667,1.1947703654039556
2021,3,X10101,2.0,0.25,8.0
2021,4,08-104-599-504,4.0,27.0,0.14814814814814814
2021,4,08-105-687-059,19.0,15.5,1.2258064516129032
2021,4,08-111-626-501,5.0,-1.0,-5.0
2021,4,08-111-671-001,4.0,14.0,0.2857142857142857
2021,4,08-112-783-501,1.0,-6.5,-0.15384615384615385
2021,4,103255LF,288.0,720.0,0.4
2021,4,104300,38.0,-118.66666666666667,-0.3202247191011236
2021,4,104301,56.0,-337.5,-0.16592592592592592
2021,4,104303,12.0,30.0,0.4
2021,4,104304,25.0,-49.75,-0.5025125628140703
2021,4,104306,110.0,-171.5,-0.641399416909621
2021,4,104308,71.0,-271.5,-0.26151012891344383
2021,4,104309,82.0,-394.0,-0.20812182741116753
2021,4,104310,48.0,-108.5,-0.4423963133640553
2021,4,104312,61.0,-104.5,-0.583732057416268
2021,4,104313,1.0,7.5,0.13333333333333333
2021,4,104315,61.0,-86.16666666666667,-0.7079303675048355
2021,4,104318,96.0,-140.0,-0.6857142857142857
2021,4,104321,54.0,-69.16666666666667,-0.780722891566265
2021,4,104323,38.0,-12.666666666666666,-3.0
2021,4,104326,52.0,11.0,4.7272727272727275
2021,4,104328,47.0,-33.333333333333336,-1.41
2021,4,104450LF,261.0,-222.33333333333334,-1.1739130434782608
2021,4,104451LF,238.0,-187.75,-1.2676431424766976
2021,4,104452LF,12.0,-15.0,-0.8
2021,4,104453LF,27.0,-26.666666666666668,-1.0125
2021,4,104456LF,63.0,-141.66666666666666,-0.44470588235294123
2021,4,104458LF,3.0,4.0,0.75
2021,4,104459LF,28.0,-90.0,-0.3111111111111111
2021,4,104460LF,14.0,-38.333333333333336,-0.3652173913043478
2021,4,104462LF,4.0,-20.0,-0.2
2021,4,104463LF,7.0,-4.666666666666667,-1.5
2021,4,104465LF,29.0,-32.0,-0.90625
2021,4,104468LF,4.0,-13.0,-0.3076923076923077
2021,4,104471LF,40.0,-9.166666666666666,-4.363636363636364
2021,4,104476LF,22.0,-4.0,-5.5
2021,4,104478LF,2.0,0.5,4.0
2021,4,104500,52.0,-3057.0,-0.01701014066077854
2021,4,104501,0.0,-4.5,-0.0
2021,4,104502,75.0,-64.0,-1.171875
2021,4,104600,2.0,7.0,0.2857142857142857
2021,4,104603,9.0,-3.25,-2.769230769230769
2021,4,104618,0.0,5.5,0.0
2021,4,104675,2.0,1.0,2.0
2021,4,104800,2.0,0.75,2.6666666666666665
2021,4,107018,696.0,-744.0,-0.9354838709677419
2021,4,107019,216.0,-513.0,-0.42105263157894735
2021,4,107024,108.0,63.0,1.7142857142857142
2021,4,107034,618.0,281.0,2.199288256227758
2021,4,110190LF,1003.0,672.75,1.4908955778520996
2021,4,110191LF,0.0,-114.0,-0.0
2021,4,110192LF,16955.0,-5989.5,-2.8307872109525003
2021,4,110193LF,2295.0,-1858.5,-1.234866828087167
2021,4,110195LF,312.0,-78.0,-4.0
2021,4,110196LF,3805.0,-4307.5,-0.8833430063842136
2021,4,110197LF,360.0,-810.0,-0.4444444444444444
2021,4,110198LF,0.0,515.0,0.0
2021,4,110199LF,180.0,-720.0,-0.25
2021,4,111031,420.0,670.0,0.6268656716417911
2021,4,111034,1325.0,232.5,5.698924731182796
2021,4,111040,288.0,514.3333333333334,0.559948152948801
2021,4,111042,66.0,346.5,0.19047619047619047
2021,4,111044,115.0,292.25,0.39349871685201027
2021,4,111046,0.0,115.5,0.0
2021,4,111047,234.0,160.5,1.4579439252336448
2021,4,111049,132.0,74.25,1.7777777777777777
2021,4,111061,485.0,619.1666666666666,0.7833109017496636
2021,4,112097,0.0,88.5,0.0
2021,4,112099,5.0,95.66666666666667,0.05226480836236934
2021,4,112100,4.0,-39.0,-0.10256410256410256
2021,4,112118,0.0,91.75,0.0
2021,4,115104,432.0,-318.0,-1.3584905660377358
2021,4,115111,774.0,-190.33333333333334,-4.066549912434326
2021,4,115112,83.0,47.5,1.7473684210526317
2021,4,115113,74.0,-54.5,-1.3577981651376148
2021,4,115114,23.0,-15.833333333333334,-1.4526315789473683
2021,4,115115,72.0,72.0,1.0
2021,4,115116,216.0,-168.0,-1.2857142857142858
2021,4,115117,90.0,-79.0,-1.139240506329114
2021,4,115118,358.0,-183.0,-1.9562841530054644
2021,4,115119,370.0,-278.3333333333333,-1.3293413173652695
2021,4,115120,335.0,-118.83333333333333,-2.8190743338008417
2021,4,115121,409.0,-47.166666666666664,-8.671378091872793
2021,4,115122,102.0,-170.33333333333334,-0.598825831702544
2021,4,115123,610.0,-465.0,-1.3118279569892473
2021,4,115124,60.0,-86.66666666666667,-0.6923076923076923
2021,4,115125,239.0,-73.83333333333333,-3.2370203160270883
2021,4,115126,312.0,-259.3333333333333,-1.2030848329048844
2021,4,115127,89.0,-55.25,-1.6108597285067874
2021,4,115128,18.0,35.0,0.5142857142857142
2021,4,115129,20.0,6.666666666666667,3.0
2021,4,115170,1.0,15.5,0.06451612903225806
2021,4,115175,18.0,23.0,0.782608695652174
2021,4,115176,15.0,9.5,1.5789473684210527
2021,4,115177,147.0,-82.16666666666667,-1.7890466531440161
2021,4,115178,18.0,4.5,4.0
2021,4,115179,155.0,-21.25,-7.294117647058823
2021,4,115180,28.0,38.0,0.7368421052631579
2021,4,115182,151.0,-48.25,-3.1295336787564767
2021,4,115183,0.0,-37.0,-0.0
2021,4,115184,147.0,-78.5,-1.872611464968153
2021,4,115185,43.0,-44.833333333333336,-0.9591078066914498
2021,4,115186,50.0,40.5,1.2345679012345678
2021,4,115187,2.0,-37.0,-0.05405405405405406
2021,4,115188,8.0,8.0,1.0
2021,4,115189,6.0,-11.5,-0.5217391304347826
2021,4,169035,139.0,94.66666666666667,1.4683098591549295
2021,4,169038,33.0,107.25,0.3076923076923077
2021,4,169043,0.0,16.5,0.0
2021,4,169053,0.0,16.5,0.0
2021,4,175001,17.0,-4.166666666666667,-4.08
2021,4,175004,30.0,5.333333333333333,5.625
2021,4,175006,37.0,-18.0,-2.0555555555555554
2021,4,175008,1.0,1.6666666666666667,0.6
2021,4,175011,24.0,11.833333333333334,2.028169014084507
2021,4,175012,3.0,2.75,1.0909090909090908
2021,4,175014,66.0,-36.166666666666664,-1.8248847926267282
2021,4,175015,8.0,-1.25,-6.4
2021,4,175017,8.0,29.333333333333332,0.27272727272727276
2021,4,175019,2.0,22.5,0.08888888888888889
2021,4,175020,5.0,0.5,10.0
2021,4,175022,15.0,3.0,5.0
2021,4,175025,9.0,-5.833333333333333,-1.542857142857143
2021,4,175027,4.0,-0.75,-5.333333333333333
2021,4,175029,1.0,-0.5,-2.0
2021,4,175033,4.0,2.0,2.0
2021,4,175036,4.0,0.0,inf
2021,4,175049,11.0,-12.0,-0.9166666666666666
2021,4,175053,4.0,1.6666666666666667,2.4
2021,4,175056,2.0,0.5,4.0
2021,4,175071,1.0,1.25,0.8
2021,4,175078,2.0,2.6666666666666665,0.75
2021,4,175079,98.0,-42.666666666666664,-2.296875
2021,4,175080,68.0,-16.333333333333332,-4.163265306122449
2021,4,175819,2.0,1.0,2.0
2021,4,175824,8.0,4.0,2.0
2021,4,175825,8.0,-4.0,-2.0
2021,4,175826,0.0,12.0,0.0
2021,4,175827,24.0,-6.333333333333333,-3.7894736842105265
2021,4,175828,6.0,-7.333333333333333,-0.8181818181818182
2021,4,175829,8.0,-20.0,-0.4
2021,4,175830,12.0,6.0,2.0
2021,4,175831,0.0,3.0,0.0
2021,4,175832,14.0,1.0,14.0
2021,4,175833,0.0,7.0,0.0
2021,4,175834,2.0,-2.0,-1.0
2021,4,175835,2.0,0.6666666666666666,3.0
2021,4,175836,4.0,-5.0,-0.8
2021,4,175839,0.0,1.75,0.0
2021,4,175845,10.0,1.3333333333333333,7.5
2021,4,175846,0.0,-1.0,-0.0
2021,4,175847,9.0,-8.333333333333334,-1.0799999999999998
2021,4,175849,11.0,-3.8333333333333335,-2.869565217391304
2021,4,175853,0.0,1.0,0.0
2021,4,175854,9.0,-5.75,-1.565217391304348
2021,4,175855,20.0,-10.833333333333334,-1.846153846153846
2021,4,175856,8.0,-2.1666666666666665,-3.6923076923076925
2021,4,175857,7.0,-1.5,-4.666666666666667
2021,4,175858,6.0,0.8333333333333334,7.199999999999999
2021,4,175859,6.0,-3.1666666666666665,-1.8947368421052633
2021,4,175861,7.0,3.0,2.3333333333333335
2021,4,175862,3.0,3.0,1.0
2021,4,175863,58.0,-4.0,-14.5
2021,4,175904,5.0,-2.5,-2.0
2021,4,175909,0.0,1.0,0.0
2021,4,175910,1.0,-0.5,-2.0
2021,4,178442,2.0,2.0,1.0
2021,4,178443,4.0,-2.25,-1.7777777777777777
2021,4,178458,0.0,1.0,0.0
2021,4,178466,19.0,-4.5,-4.222222222222222
2021,4,178473,27.0,-6.0,-4.5
2021,4,178476,6.0,-2.5,-2.4
2021,4,178487,14.0,-6.5,-2.1538461538461537
2021,4,178490,8.0,-0.6666666666666666,-12.0
2021,4,178505,2.0,3.25,0.6153846153846154
2021,4,178508,19.0,-14.666666666666666,-1.2954545454545454
2021,4,178515,5.0,3.75,1.3333333333333333
2021,4,178518,25.0,-9.0,-2.7777777777777777
2021,4,178635,5.0,-0.5,-10.0
2021,4,178637,2.0,-1.0,-2.0
2021,4,178641,18.0,-9.5,-1.894736842105263
2021,4,178642,8.0,0.0,inf
2021,4,178645,3.0,3.25,0.9230769230769231
2021,4,178651,2.0,-0.25,-8.0
2021,4,178656,20.0,-19.0,-1.0526315789473684
2021,4,178657,3.0,1.75,1.7142857142857142
2021,4,178661,0.0,0.5,0.0
2021,4,178662,4.0,-2.5,-1.6
2021,4,178671,40.0,-30.166666666666668,-1.3259668508287292
2021,4,178672,6.0,-1.5,-4.0
2021,4,178690,36.0,-6.5,-5.538461538461538
2021,4,178691,2.0,-5.0,-0.4
2021,4,178707,30.0,-5.333333333333333,-5.625
2021,4,178718,0.0,-0.5,-0.0
2021,4,178769,1.0,-0.5,-2.0
2021,4,178773,5.0,-3.5,-1.4285714285714286
2021,4,178817,9.0,-3.8333333333333335,-2.3478260869565215
2021,4,178882,1.0,0.5,2.0
2021,4,179249,0.0,1.0,0.0
2021,4,179255,0.0,0.5,0.0
2021,4,179258,2.0,-0.5,-4.0
2021,4,179269,2.0,0.5,4.0
2021,4,179271,11.0,0.3333333333333333,33.0
2021,4,179280,6.0,-6.0,-1.0
2021,4,179282,9.0,3.5,2.5714285714285716
2021,4,179316,2.0,1.0,2.0
2021,4,179323,0.0,2.0,0.0
2021,4,179345,2.0,0.0,inf
2021,4,179352,1.0,0.5,2.0
2021,4,179354,1.0,2.0,0.5
2021,4,179356,4.0,-4.5,-0.8888888888888888
2021,4,179359,30.0,-9.333333333333334,-3.214285714285714
2021,4,179361,21.0,-4.5,-4.666666666666667
2021,4,179363,17.0,-1.6666666666666667,-10.2
2021,4,179365,0.0,1.0,0.0
2021,4,179367,9.0,-4.75,-1.894736842105263
2021,4,180164,2.0,1.0,2.0
2021,4,180228,0.0,0.5,0.0
2021,4,180254,0.0,2.5,0.0
2021,4,180679,1.0,0.5,2.0
2021,4,180781,3.0,1.25,2.4
2021,4,180837,1.0,0.5,2.0
2021,4,181876,8.0,5.333333333333333,1.5
2021,4,181885,0.0,-2.0,-0.0
2021,4,181891,3.0,-8.5,-0.35294117647058826
2021,4,181909,0.0,1.0,0.0
2021,4,181915,0.0,1.5,0.0
2021,4,182190,1.0,0.0,inf
