year,month,item_number,Quantity_shipped,average_inventory,turnover_rate
2021,10,P2002502,23.0,-65.5,-0.3511450381679389
2021,10,P2002504,28.0,-75.0,-0.37333333333333335
2021,10,P2002506,46.0,-39.0,-1.1794871794871795
2021,10,P2002510,4.0,-5.5,-0.7272727272727273
2021,10,P2002512,37.0,-42.5,-0.8705882352941177
2021,10,P2002519,0.0,-5.0,-0.0
2021,10,P2002536,95.0,665.5,0.14274981217129978
2021,10,P2002544,2.0,-420.0,-0.004761904761904762
2021,10,P2002591,58.0,-9.0,-6.444444444444445
2021,10,P2002629,0.0,0.0,
2021,10,P2002645,4.0,-5.5,-0.7272727272727273
2021,10,P2002653,0.0,1.0,0.0
2021,10,P2002677,4.0,4.5,0.8888888888888888
2021,10,P2002701,4.0,18.0,0.2222222222222222
2021,10,P2002733,34.0,-46.0,-0.7391304347826086
2021,10,P2002864,48.0,-79.0,-0.6075949367088608
2021,10,P2002865,90.0,-93.0,-0.967741935483871
2021,10,P2002866,56.0,15.0,3.7333333333333334
2021,10,P2002867,14.0,-10.0,-1.4
2021,10,P2002868,90.0,21.0,4.285714285714286
2021,10,P2002869,14.0,-53.5,-0.2616822429906542
2021,10,P2003151,0.0,2.5,0.0
2021,10,P2003472,3.0,6.5,0.46153846153846156
2021,10,P2003475,0.0,6.0,0.0
2021,10,P2003516,0.0,-1.0,-0.0
2021,10,P2004411,189.0,-265.0,-0.7132075471698113
2021,10,P2004413,72.0,-122.0,-0.5901639344262295
2021,10,P2004415,59.0,-155.5,-0.37942122186495175
2021,10,P2004417,96.0,-279.0,-0.34408602150537637
2021,10,P2004419,53.0,69.5,0.762589928057554
2021,10,P2004421,68.0,-37.0,-1.837837837837838
2021,10,P2004423,76.0,-222.0,-0.34234234234234234
2021,10,P2004425,41.0,-24.5,-1.6734693877551021
2021,10,P2004427,41.0,-77.0,-0.5324675324675324
2021,10,P2004429,26.0,-84.0,-0.30952380952380953
2021,10,P2004440,7.0,16.5,0.42424242424242425
2021,10,P2004561,16.0,-124.0,-0.12903225806451613
2021,10,P2004563,8.0,-59.0,-0.13559322033898305
2021,10,P2004565,26.0,-5.0,-5.2
2021,10,P2004567,2.0,-3.0,-0.6666666666666666
2021,10,P2004572,0.0,1.0,0.0
2021,10,P2004620,6560.0,-12520.0,-0.5239616613418531
2021,10,P2004622,2080.0,-3120.0,-0.6666666666666666
2021,10,P2004624,1840.0,-1644.0,-1.119221411192214
2021,10,P2004626,640.0,-1318.0,-0.48558421851289835
2021,10,P2004628,480.0,-1240.0,-0.3870967741935484
2021,10,P2004630,160.0,-422.0,-0.3791469194312796
2021,10,P2004632,720.0,-380.0,-1.894736842105263
2021,10,P2004634,560.0,-1150.0,-0.48695652173913045
2021,10,P2004636,96.0,-180.0,-0.5333333333333333
2021,10,P2004638,70.0,-155.0,-0.45161290322580644
2021,10,P2004705,6.0,-3.0,-2.0
2021,10,P2004713,6.0,-32.0,-0.1875
2021,10,P2004721,6.0,-16.0,-0.375
2021,10,P2004746,0.0,17.5,0.0
2021,10,P2004874,0.0,1.5,0.0
2021,10,P2004890,0.0,3.5,0.0
2021,10,P2004921,0.0,1.0,0.0
2021,10,P2004929,0.0,4.5,0.0
2021,10,P2004937,0.0,1.0,0.0
2021,10,P41100,0.0,-40.0,-0.0
2021,10,P41130,40.0,-219.0,-0.182648401826484
2021,10,P41620,10.0,77.0,0.12987012987012986
2021,10,P41624,46.0,167.0,0.2754491017964072
2021,10,P41780,0.0,124.0,0.0
2021,10,P41820,44.0,130.0,0.3384615384615385
2021,10,P42263,0.0,0.5,0.0
2021,10,P42267,0.0,1.5,0.0
2021,10,P42546,28.0,248.0,0.11290322580645161
2021,10,P43663,1.0,46.0,0.021739130434782608
2021,10,P44081,39.0,145.5,0.26804123711340205
2021,10,P45471,2.0,0.0,inf
2021,10,P45730,120.0,-142.0,-0.8450704225352113
2021,10,P47950,6.0,22.0,0.2727272727272727
2021,10,P48498,1000.0,0.0,inf
2021,10,P5001010,2.0,-16.0,-0.125
2021,10,P5001011,2.0,0.0,inf
2021,10,P5001013,2.0,-2.0,-1.0
2021,10,P5001014,6.0,-2.0,-3.0
2021,10,P5001016,56.0,123.0,0.45528455284552843
2021,10,P5001017,60.0,306.0,0.19607843137254902
2021,10,P5001019,116.0,-391.0,-0.2966751918158568
2021,10,P5001021,113.0,-479.5,-0.23566214807090718
2021,10,P5001023,114.0,-356.0,-0.3202247191011236
2021,10,P5001041,12.0,77.0,0.15584415584415584
2021,10,P5001051,16.0,11.0,1.4545454545454546
2021,10,P5001053,16.0,-1.0,-16.0
2021,10,P5001055,0.0,-10.0,-0.0
2021,10,P5001061,4.0,35.0,0.11428571428571428
2021,10,P5001064,2.0,-1.0,-2.0
2021,10,P5001074,10.0,21.0,0.47619047619047616
2021,10,P5001075,10.0,-51.0,-0.19607843137254902
2021,10,P5001079,20.0,-163.0,-0.12269938650306748
2021,10,P5001099,6.0,3.0,2.0
2021,10,P5001102,6.0,-7.0,-0.8571428571428571
2021,10,P5001108,6.0,-4.5,-1.3333333333333333
2021,10,P5001109,0.0,7.0,0.0
2021,10,P5001111,8.0,-11.0,-0.7272727272727273
2021,10,P5001112,1.0,3.5,0.2857142857142857
2021,10,P5001125,0.0,5.0,0.0
2021,10,P5001178,7.0,130.5,0.05363984674329502
2021,10,P5001185,0.0,11.0,0.0
2021,10,P5001201,1.0,9.5,0.10526315789473684
2021,10,P5001224,1.0,-2.5,-0.4
2021,10,P5001240,6.0,76.0,0.07894736842105263
2021,10,P5001245,44.0,146.0,0.3013698630136986
2021,10,P5001247,12.0,11.0,1.0909090909090908
2021,10,P5001266,1.0,203.5,0.004914004914004914
2021,10,P5001299,0.0,6.0,0.0
2021,10,P5001319,0.0,8.5,0.0
2021,10,P5001325,1.0,-8.5,-0.11764705882352941
2021,10,P5001331,2.0,-20.0,-0.1
2021,10,P5001337,0.0,6.0,0.0
2021,10,P5001343,8.0,-4.0,-2.0
2021,10,P5001349,2.0,1.0,2.0
2021,10,P5001367,0.0,6.0,0.0
2021,10,P5001387,4.0,1.0,4.0
2021,10,P5001393,16.0,-2.0,-8.0
2021,10,P5001428,0.0,5.0,0.0
2021,10,P5001431,6.0,-5.0,-1.2
2021,10,P5001432,0.0,5.0,0.0
2021,10,P5001434,7.0,0.5,14.0
2021,10,P5001449,2.0,0.0,inf
2021,10,P5001485,0.0,9.5,0.0
2021,10,P5001503,8.0,2.0,4.0
2021,10,P5001506,8.0,-2.0,-4.0
2021,10,P5001509,8.0,-0.5,-16.0
2021,10,P5001520,4.0,-11.0,-0.36363636363636365
2021,10,P5001527,4.0,12.0,0.3333333333333333
2021,10,P5001530,6.0,19.0,0.3157894736842105
2021,10,P5001539,6.0,15.0,0.4
2021,10,P5001560,0.0,4.5,0.0
2021,10,P5001667,4.0,-11.0,-0.36363636363636365
2021,10,P5001723,0.0,8.5,0.0
2021,10,P5001726,0.0,3.0,0.0
2021,10,P5001751,6.0,-23.0,-0.2608695652173913
2021,10,P5001781,1.0,2.5,0.4
2021,10,P5002000,0.0,-2.0,-0.0
2021,10,P5002003,0.0,-1.5,-0.0
2021,10,P5002097,2.0,-3.0,-0.6666666666666666
2021,10,P5002427,2.0,129.0,0.015503875968992248
2021,10,P5002513,4.0,29.0,0.13793103448275862
2021,10,P5002555,4.0,3.0,1.3333333333333333
2021,10,P5002558,2.0,13.0,0.15384615384615385
2021,10,P5002561,3.0,38.5,0.07792207792207792
2021,10,P5002624,6.0,-4.0,-1.5
2021,10,P5002657,0.0,7.5,0.0
2021,10,P5002720,1.0,50.5,0.019801980198019802
2021,10,P5002850,0.0,0.5,0.0
2021,10,P5003175,4.0,48.0,0.08333333333333333
2021,10,P5003176,0.0,12.0,0.0
2021,10,P5003544,6.0,3.0,2.0
2021,10,P5003553,52.0,39.0,1.3333333333333333
2021,10,P5003554,0.0,90.0,0.0
2021,10,P5003562,40.0,8.0,5.0
2021,10,P5003564,10.0,-11.0,-0.9090909090909091
2021,10,P5003566,56.0,-213.0,-0.26291079812206575
2021,10,P5003570,20.0,-60.5,-0.3305785123966942
2021,10,P5003572,12.0,-20.0,-0.6
2021,10,P5003580,2.0,-38.5,-0.05194805194805195
2021,10,P5003601,20.0,15.0,1.3333333333333333
2021,10,P5003602,8.0,-12.0,-0.6666666666666666
2021,10,P5003603,25.0,-77.5,-0.3225806451612903
2021,10,P5003605,4.0,15.0,0.26666666666666666
2021,10,P5003606,6.0,-4.0,-1.5
2021,10,P5003610,1.0,-30.5,-0.03278688524590164
2021,10,P5003611,7.0,46.5,0.15053763440860216
2021,10,P5003613,4.0,42.0,0.09523809523809523
2021,10,P5003615,7.0,49.5,0.1414141414141414
2021,10,P5003617,0.0,32.0,0.0
2021,10,P5003619,2.0,-12.0,-0.16666666666666666
2021,10,P5003621,8.0,-5.0,-1.6
2021,10,P5003623,8.0,48.0,0.16666666666666666
2021,10,P5003625,0.0,20.0,0.0
2021,10,P5004253,0.0,150.0,0.0
2021,10,P5004254,200.0,0.0,inf
2021,10,P5004257,48.0,538.0,0.08921933085501858
2021,10,P5004259,56.0,868.0,0.06451612903225806
2021,10,P5004260,0.0,349.0,0.0
2021,10,P5004347,48.0,-199.0,-0.24120603015075376
2021,10,P5004615,0.0,19.5,0.0
2021,10,P5004617,0.0,11.5,0.0
2021,10,P5004619,0.0,10.0,0.0
2021,10,P5004621,0.0,6.0,0.0
2021,10,P5004629,0.0,13.5,0.0
2021,10,P5004631,8.0,14.0,0.5714285714285714
2021,10,P5004632,12.0,9.0,1.3333333333333333
2021,10,P5004633,0.0,32.0,0.0
2021,10,P5004634,29.0,-7.5,-3.8666666666666667
2021,10,P5004635,2.0,1.0,2.0
2021,10,P5004636,4.0,7.0,0.5714285714285714
2021,10,P5004637,18.0,19.0,0.9473684210526315
2021,10,P5004638,0.0,24.0,0.0
2021,10,P5004639,0.0,-1.0,-0.0
2021,10,P5004640,0.0,12.0,0.0
2021,10,P5004641,0.0,13.0,0.0
2021,10,P5004642,0.0,10.0,0.0
2021,10,P5004643,0.0,10.0,0.0
2021,10,P50772,2.0,8.0,0.25
2021,10,P51530,68.0,-34.0,-2.0
2021,10,P51561,224.0,-364.0,-0.6153846153846154
2021,10,P52890,0.0,0.5,0.0
2021,10,P53026,1.0,44.5,0.02247191011235955
2021,10,P53046,128.0,-33.5,-3.8208955223880596
2021,10,P57151,320.0,97.0,3.2989690721649483
2021,10,P57181,360.0,-256.0,-1.40625
2021,10,P57246,0.0,-192.0,-0.0
2021,10,P57278,648.0,-324.0,-2.0
2021,10,P58492,1512.0,-2592.0,-0.5833333333333334
2021,10,P58493,190.0,-865.0,-0.21965317919075145
2021,10,P58496,2814.0,-4893.0,-0.575107296137339
2021,10,P58506,374.0,376.0,0.9946808510638298
2021,10,P58572,260.0,-32.5,-8.0
2021,10,P58576,85.0,-87.5,-0.9714285714285714
2021,10,P58647,2.0,1.0,2.0
2021,10,P58729,0.0,4.0,0.0
2021,10,P6010034,70.0,-10.0,-7.0
2021,10,P6010041,146.0,-42.0,-3.4761904761904763
2021,10,P6010045,104.0,-72.0,-1.4444444444444444
2021,10,P6010057,124.0,-34.0,-3.6470588235294117
2021,10,P6010087,0.0,44.0,0.0
2021,10,P6010088,0.0,-52.0,-0.0
2021,10,P6010097,12.0,17.5,0.6857142857142857
2021,10,P6010098,0.0,12.0,0.0
2021,10,P6010106,0.0,49.0,0.0
2021,10,P6010108,0.0,83.0,0.0
2021,10,P6010110,8.0,13.0,0.6153846153846154
2021,10,P6010130,0.0,48.5,0.0
2021,10,P6010131,18.0,122.0,0.14754098360655737
2021,10,P6010140,0.0,8.0,0.0
2021,10,P6010142,20.0,138.0,0.14492753623188406
2021,10,P6010144,24.0,215.0,0.11162790697674418
2021,10,P6010148,10.0,120.0,0.08333333333333333
2021,10,P6010152,0.0,28.0,0.0
2021,10,P6010166,0.0,-27.0,-0.0
2021,10,P6010168,0.0,23.0,0.0
2021,10,P6010170,0.0,6.0,0.0
2021,10,P6010237,12.0,-26.0,-0.46153846153846156
2021,10,P6010238,12.0,110.0,0.10909090909090909
2021,10,P6010261,2.0,3.0,0.6666666666666666
2021,10,P6010267,0.0,-65.0,-0.0
2021,10,P6010268,0.0,95.0,0.0
2021,10,P6010269,48.0,16.0,3.0
2021,10,P6010322,0.0,29.0,0.0
2021,10,P6010326,1.0,-7.5,-0.13333333333333333
2021,10,P6010340,2.0,-5.0,-0.4
2021,10,P6010350,6.0,21.0,0.2857142857142857
2021,10,P6010362,8.0,81.0,0.09876543209876543
2021,10,P6010365,8.0,-26.0,-0.3076923076923077
2021,10,P6010367,16.0,80.0,0.2
2021,10,P6010369,46.0,199.0,0.23115577889447236
2021,10,P6010371,8.0,-30.0,-0.26666666666666666
2021,10,P6010376,5.0,37.5,0.13333333333333333
2021,10,P6010468,10.0,-14.0,-0.7142857142857143
2021,10,P6010499,0.0,1.0,0.0
2021,10,P6010501,0.0,4.0,0.0
2021,10,P6010512,4.0,-2.0,-2.0
2021,10,P6010514,4.0,-7.0,-0.5714285714285714
2021,10,P6010520,0.0,-2.0,-0.0
2021,10,P6010554,4.0,-7.5,-0.5333333333333333
2021,10,P6010583,0.0,1.0,0.0
2021,10,P6010585,2.0,-11.0,-0.18181818181818182
2021,10,P6010671,0.0,-5.5,-0.0
2021,10,P6010675,4.0,292.0,0.0136986301369863
2021,10,P6010882,6.0,27.0,0.2222222222222222
2021,10,P6010884,0.0,47.5,0.0
2021,10,P6010889,0.0,92.0,0.0
2021,10,P6010907,0.0,84.0,0.0
2021,10,P6010909,26.0,99.0,0.26262626262626265
2021,10,P6010911,2.0,50.0,0.04
2021,10,P6010912,0.0,-36.0,-0.0
2021,10,P6010969,2.0,44.0,0.045454545454545456
2021,10,P6010971,240.0,48.0,5.0
2021,10,P6010973,0.0,102.0,0.0
2021,10,P6010974,4.0,-6.0,-0.6666666666666666
2021,10,P6010980,2.0,43.0,0.046511627906976744
2021,10,P6010983,8.0,100.0,0.08
2021,10,P6010988,4.0,436.0,0.009174311926605505
2021,10,P6011006,1.0,5.5,0.18181818181818182
2021,10,P6011019,10.0,10.0,1.0
2021,10,P6011033,0.0,5.5,0.0
2021,10,P6011037,1.0,-12.5,-0.08
2021,10,P6011045,4.0,-4.0,-1.0
2021,10,P6011049,0.0,23.0,0.0
2021,10,P6011053,0.0,-2.0,-0.0
2021,10,P6011144,12.0,4.0,3.0
2021,10,P6011214,0.0,18.0,0.0
2021,10,P6011418,2.0,-5.0,-0.4
2021,10,P6011458,0.0,6.0,0.0
2021,10,P6011484,0.0,5.0,0.0
2021,10,P6011552,0.0,12.0,0.0
2021,10,P6012510,0.0,27.5,0.0
2021,10,P6012611,0.0,6.0,0.0
2021,10,P6012639,16.0,20.0,0.8
2021,10,P6012648,0.0,9.0,0.0
2021,10,P6012703,2.0,1.0,2.0
2021,10,P6012732,0.0,-3.0,-0.0
2021,10,P6012744,3.0,4.5,0.6666666666666666
2021,10,P6013024,2.0,-4.0,-0.5
2021,10,P6013042,15.0,19.0,0.7894736842105263
2021,10,P6013051,2.0,15.0,0.13333333333333333
2021,10,P6013078,0.0,18.0,0.0
2021,10,P6013087,0.0,16.0,0.0
2021,10,P6013136,5.0,47.5,0.10526315789473684
2021,10,P6013137,7.0,30.5,0.22950819672131148
2021,10,P6013139,6.0,-17.0,-0.35294117647058826
2021,10,P6013444,0.0,11.0,0.0
2021,10,P6013452,1.0,-5.5,-0.18181818181818182
2021,10,P6013462,0.0,4.0,0.0
2021,10,P6013476,2.0,8.0,0.25
2021,10,P6014851,0.0,-1.5,-0.0
2021,10,P6014899,4.0,-28.0,-0.14285714285714285
2021,10,P6014902,8.0,-6.0,-1.3333333333333333
2021,10,P6014905,2.0,48.0,0.041666666666666664
2021,10,P6014908,0.0,-32.0,-0.0
2021,10,P6014926,2.0,56.0,0.03571428571428571
2021,10,P6014929,0.0,62.0,0.0
2021,10,P6014939,8.0,76.0,0.10526315789473684
2021,10,P6014949,6.0,61.0,0.09836065573770492
2021,10,P6014971,12.0,-77.0,-0.15584415584415584
2021,10,P6014973,0.0,-11.0,-0.0
2021,10,P6014977,30.0,-15.0,-2.0
2021,10,P6014985,28.0,-14.0,-2.0
2021,10,P6014989,8.0,0.0,inf
2021,10,P6015007,4.0,-1.0,-4.0
2021,10,P6015047,2.0,-6.0,-0.3333333333333333
2021,10,P6015055,4.0,-5.0,-0.8
2021,10,P6015057,2.0,0.0,inf
2021,10,P6015257,0.0,37.0,0.0
2021,10,P6015258,4.0,52.0,0.07692307692307693
2021,10,P6015259,22.0,121.0,0.18181818181818182
2021,10,P6015260,0.0,43.0,0.0
2021,10,P6015261,1.0,65.5,0.015267175572519083
2021,10,P6015262,1.0,43.5,0.022988505747126436
2021,10,P6015268,0.0,46.0,0.0
2021,10,P6015271,8.0,32.0,0.25
2021,10,P6015272,0.0,42.0,0.0
2021,10,P6015308,2.0,12.0,0.16666666666666666
2021,10,P6015312,8.0,-30.0,-0.26666666666666666
2021,10,P6015345,4.0,-35.0,-0.11428571428571428
2021,10,P6015347,8.0,-42.0,-0.19047619047619047
2021,10,P6015349,0.0,-17.0,-0.0
2021,10,P6015375,4.0,342.0,0.011695906432748537
2021,10,P6015383,4.0,78.0,0.05128205128205128
2021,10,P6015385,4.0,124.0,0.03225806451612903
2021,10,P6015387,4.0,136.0,0.029411764705882353
2021,10,P6015415,2.0,-7.0,-0.2857142857142857
2021,10,P6015418,4.0,40.0,0.1
2021,10,P6015420,2.0,123.0,0.016260162601626018
2021,10,P6015548,60.0,-92.0,-0.6521739130434783
2021,10,P6015549,4.0,-18.0,-0.2222222222222222
2021,10,P6015550,4.0,-16.0,-0.25
2021,10,P6015551,4.0,-17.5,-0.22857142857142856
2021,10,P6015553,8.0,-26.0,-0.3076923076923077
2021,10,P6015650,1.0,1.5,0.6666666666666666
2021,10,P6015667,6.0,-2.0,-3.0
2021,10,P6015674,6.0,-2.0,-3.0
2021,10,P6015675,6.0,-2.0,-3.0
2021,10,P6015747,8.0,82.0,0.0975609756097561
2021,10,P6015749,8.0,-72.0,-0.1111111111111111
2021,10,P6015883,4.0,-17.0,-0.23529411764705882
2021,10,P6015899,0.0,5.0,0.0
2021,10,P6015949,8.0,-21.0,-0.38095238095238093
2021,10,P6015955,0.0,39.0,0.0
2021,10,P6015982,8.0,-2.0,-4.0
2021,10,P6016201,0.0,13.0,0.0
2021,10,P6018934,0.0,2.5,0.0
2021,10,P6019505,6.0,19.0,0.3157894736842105
2021,10,P6019596,26.0,251.0,0.10358565737051793
2021,10,P6019597,12.0,-6.0,-2.0
2021,10,P61129,176.0,-422.0,-0.41706161137440756
2021,10,P61449,684.0,-657.0,-1.0410958904109588
2021,10,P64150,2200.0,-600.0,-3.6666666666666665
2021,10,P70873,0.0,-840.0,-0.0
2021,10,P70875,0.0,840.0,0.0
2021,10,P70877,0.0,-1260.0,-0.0
2021,10,P70905,93.0,-182.0,-0.510989010989011
2021,10,P70906,5.0,-3.5,-1.4285714285714286
2021,10,P70928,0.0,-9.5,-0.0
2021,10,P70939,4.0,-25.0,-0.16
2021,10,P70960,0.0,1470.0,0.0
2021,10,P70962,0.0,-1680.0,-0.0
2021,10,P70965,840.0,2150.0,0.39069767441860465
2021,10,P70966,0.0,210.0,0.0
2021,10,P70997,56.0,-60.0,-0.9333333333333333
2021,10,P75148,400.0,500.0,0.8
2021,10,P75149,200.0,900.0,0.2222222222222222
2021,10,P75214,261.0,-227.5,-1.1472527472527472
2021,10,P75383,4.0,-2.0,-2.0
2021,10,P75606,1750.0,-2898.5,-0.6037605658099017
2021,10,P75612,216.0,-394.0,-0.5482233502538071
2021,10,P77106,1200.0,-636.0,-1.8867924528301887
2021,10,P77109,4000.0,11120.0,0.3597122302158273
2021,10,P77115,4140.0,7636.0,0.5421686746987951
2021,10,P77179,2160.0,1249.0,1.7293835068054444
2021,10,P77214,1288.0,4116.0,0.3129251700680272
2021,10,P78724,1993.0,6920.5,0.28798497218409075
2021,10,P78725,315.0,1189.5,0.2648171500630517
2021,10,P78927,2077.0,1756.5,1.1824651295189297
2021,10,P78985,6.0,-8.0,-0.75
2021,10,P79018,20.0,85.0,0.23529411764705882
2021,10,P79025,304.0,-658.0,-0.46200607902735563
2021,10,P81289,512.0,0.0,inf
2021,10,P81290,240.0,200.0,1.2
2021,10,P81295,0.0,72.0,0.0
2021,10,P81312,72.0,-4.0,-18.0
2021,10,P81314,0.0,-54.0,-0.0
2021,10,P81334,0.0,-378.0,-0.0
2021,10,P81357,204.0,-30.0,-6.8
2021,10,P81485,200.0,600.0,0.3333333333333333
2021,10,P81486,1000.0,-500.0,-2.0
2021,10,P81487,200.0,120.0,1.6666666666666667
2021,10,P81488,400.0,100.0,4.0
2021,10,P81771,5000.0,12500.0,0.4
2021,10,P81952,256.0,-256.0,-1.0
2021,10,P82329,60.0,45.0,1.3333333333333333
2021,10,P82364,9.0,-26.5,-0.33962264150943394
2021,10,P82873,40.0,0.0,inf
2021,10,P82946,0.0,3.0,0.0
2021,10,P85018,2.0,-14.0,-0.14285714285714285
2021,10,P85075,27.0,485.5,0.055612770339855816
2021,10,P85166,48.0,-36.0,-1.3333333333333333
2021,10,P85237,144.0,24.0,6.0
2021,10,P85238,0.0,-72.0,-0.0
2021,10,P85239,360.0,-270.0,-1.3333333333333333
2021,10,P85242,36.0,0.0,inf
2021,10,P85243,108.0,24.0,4.5
2021,10,P85245,64.0,-96.0,-0.6666666666666666
2021,10,P85246,144.0,108.0,1.3333333333333333
2021,10,P85248,324.0,-120.0,-2.7
2021,10,P85249,48.0,-9.0,-5.333333333333333
2021,10,P85250,24.0,50.0,0.48
2021,10,P85254,96.0,48.0,2.0
2021,10,P85255,0.0,-26.0,-0.0
2021,10,P85265,0.0,-10.0,-0.0
2021,10,P85266,70.0,30.5,2.2950819672131146
2021,10,P85268,0.0,-2.5,-0.0
2021,10,P85285,84.0,579.0,0.14507772020725387
2021,10,P85286,445.0,1041.5,0.4272683629380701
2021,10,P85287,480.0,1202.0,0.39933444259567386
2021,10,P85288,240.0,300.0,0.8
2021,10,P85289,168.0,186.0,0.9032258064516129
2021,10,P85290,150.0,653.0,0.22970903522205208
2021,10,P85291,48.0,348.0,0.13793103448275862
2021,10,P85298,120.0,312.0,0.38461538461538464
2021,10,P85299,0.0,27.0,0.0
2021,10,P85337,0.0,-54.0,-0.0
2021,10,P86236,14.0,-3.0,-4.666666666666667
2021,10,P90523,591.0,-663.5,-0.8907309721175584
2021,10,P90524,48.0,451.0,0.10643015521064302
2021,10,P90527,266.0,-344.0,-0.7732558139534884
2021,10,P90528,242.0,555.0,0.436036036036036
2021,10,P90570,16.0,-3.0,-5.333333333333333
2021,10,R02940,224.0,-16.0,-14.0
2021,10,R18270,94.0,-81.0,-1.1604938271604939
2021,10,SM0031,1.0,3.5,0.2857142857142857
2021,10,SM0152,0.0,2.0,0.0
2021,10,SM0154,0.0,-3.0,-0.0
2021,10,SM0269,0.0,-1.5,-0.0
2021,10,SM0270,2.0,2.0,1.0
2021,10,SM0398,0.0,1.0,0.0
2021,10,SM0704,2.0,-2.0,-1.0
2021,10,SM0706,1.0,-2.5,-0.4
2021,10,SM0708,3.0,-11.0,-0.2727272727272727
2021,10,SM0710,58.0,-30.0,-1.9333333333333333
2021,10,SM0712,29.0,-7.0,-4.142857142857143
2021,10,SM0714,15.0,-21.5,-0.6976744186046512
2021,10,SM0716,17.0,-10.5,-1.619047619047619
2021,10,SM0718,2.0,-14.0,-0.14285714285714285
2021,10,SM0728,2.0,-1.0,-2.0
2021,10,SM0730,4.0,-6.0,-0.6666666666666666
2021,10,SM0731,4.0,3.0,1.3333333333333333
2021,10,SM0739,2.0,3.0,0.6666666666666666
2021,10,SM0740,10.0,8.0,1.25
2021,10,SM0741,19.0,12.0,1.5833333333333333
2021,10,SM0742,31.0,-36.5,-0.8493150684931506
2021,10,SM0743,22.0,-28.0,-0.7857142857142857
2021,10,SM0744,8.0,-21.5,-0.37209302325581395
2021,10,SM0745,14.0,-15.5,-0.9032258064516129
2021,10,SM0746,0.0,-31.5,-0.0
2021,10,SM0747,3.0,-5.0,-0.6
2021,10,SM0748,2.0,5.0,0.4
2021,10,SM0749,2.0,1.0,2.0
2021,10,SM0753,2.0,5.0,0.4
2021,10,SM0754,34.0,1.5,22.666666666666668
2021,10,SM0755,4.0,6.5,0.6153846153846154
2021,10,SM0756,6.0,-24.5,-0.24489795918367346
2021,10,SM0757,1.0,-14.5,-0.06896551724137931
2021,10,SM0758,2.0,-12.0,-0.16666666666666666
2021,10,SM0759,3.0,-1.5,-2.0
2021,10,SM0760,10.0,5.0,2.0
2021,10,SM0761,4.0,1.0,4.0
2021,10,SM1253,0.0,0.5,0.0
2021,10,SM1600,2.0,-1.0,-2.0
2021,10,SM2081,0.0,9.0,0.0
2021,10,SM2085,64.0,0.0,inf
2021,10,SM2088,64.0,-32.0,-2.0
2021,10,SM2089,0.0,16.0,0.0
2021,10,SM2105,0.0,-17.0,-0.0
2021,10,SM2107,0.0,-19.5,-0.0
2021,10,SM2115,2.0,3.0,0.6666666666666666
2021,10,SM2117,10.0,-24.5,-0.40816326530612246
2021,10,SM2118,9.0,-28.0,-0.32142857142857145
2021,10,SM2126,0.0,12.5,0.0
2021,10,SM2157,48.0,0.0,inf
2021,10,SM2158,48.0,12.0,4.0
2021,10,SM2159,104.0,5.0,20.8
2021,10,SM2168,48.0,-42.5,-1.1294117647058823
2021,10,SM2199,5.0,-8.5,-0.5882352941176471
2021,10,SM2202,8.0,-3.0,-2.6666666666666665
2021,10,SM2205,11.0,4.5,2.4444444444444446
2021,10,SM2208,12.0,-12.0,-1.0
2021,10,SM2211,2.0,-6.0,-0.3333333333333333
2021,10,SM2216,4.0,-11.0,-0.36363636363636365
2021,10,SM2219,3.0,-5.0,-0.6
2021,10,SM2221,0.0,1.0,0.0
2021,10,SM2222,2.0,-17.5,-0.11428571428571428
2021,10,SM2223,0.0,0.5,0.0
2021,10,SM2225,0.0,-6.0,-0.0
2021,10,SM2238,4.0,4.0,1.0
2021,10,SM2241,9.0,3.5,2.5714285714285716
2021,10,SM2244,12.0,4.0,3.0
2021,10,SM2247,2.0,-4.0,-0.5
2021,10,SM2250,24.0,-1.0,-24.0
2021,10,SM2251,14.0,4.0,3.5
2021,10,SM2253,6.0,-12.5,-0.48
2021,10,SM2256,2.0,-12.0,-0.16666666666666666
2021,10,SM2259,0.0,-5.0,-0.0
2021,10,SM2260,0.0,1.0,0.0
2021,10,SM2262,8.0,-8.5,-0.9411764705882353
2021,10,SM2265,12.0,8.0,1.5
2021,10,SM2267,2.0,-21.0,-0.09523809523809523
2021,10,SM2269,4.0,-5.0,-0.8
2021,10,SM2270,8.0,5.5,1.4545454545454546
2021,10,SM2271,0.0,-6.5,-0.0
2021,10,SM2274,12.0,1.0,12.0
2021,10,SM2716,14.0,-25.0,-0.56
2021,10,SM2717,12.0,10.0,1.2
2021,10,V01321,0.0,2000.0,0.0
2021,10,V1000288,484.0,-1271.0,-0.3808025177025964
2021,10,V1000290,551.0,-507.5,-1.0857142857142856
2021,10,V1000292,238.0,1910.0,0.12460732984293194
2021,10,V1000294,303.0,-78.5,-3.859872611464968
2021,10,V1000296,261.0,650.5,0.4012298232129131
2021,10,V1000298,48.0,390.0,0.12307692307692308
2021,10,V1000300,0.0,-29.0,-0.0
2021,10,V1000302,0.0,-8.0,-0.0
2021,10,V1000304,0.0,-7.5,-0.0
2021,10,V1000914,20.0,10.0,2.0
2021,10,V1000917,10.0,-15.0,-0.6666666666666666
2021,10,V1000921,38.0,123.5,0.3076923076923077
2021,10,V1000929,14.0,23.0,0.6086956521739131
2021,10,V1000936,20.0,-15.0,-1.3333333333333333
