item_number,hour,0
7C0455130,9,1
7C064100A,11,1
115125,14,1
52-261-625-001,16,1
115126,14,1
SM0759,14,1
760186060,5,1
7C0352790,9,1
115121,14,1
7C0449020,6,1
115120,14,1
115120,16,1
7C0449020,9,1
SM0761,13,1
760186070,13,1
115121,8,1
760186070,8,1
7C0449030,11,1
760186060,6,1
V1001222,10,1
7C0449030,12,1
7C0449070,9,1
7C0449080,7,1
V1002165,5,1
52-261-625-002,7,1
7C0449080,13,1
7C0449120,10,1
7C0154040,11,1
P5001700,10,1
DA0022,10,1
P6010097,13,1
183573,5,1
P6010130,10,1
183567,7,1
P6010130,8,1
178987,10,1
183567,6,1
P6010126,11,1
183565,6,1
P6010126,9,1
P6010126,8,1
P6010126,7,1
183563,10,1
P6010124,10,1
P6010124,9,1
P6010124,7,1
183563,7,1
P6010124,5,1
183563,5,1
P6010122,9,1
P6010122,8,1
183561,5,1
183560,12,1
179182,11,1
183577,11,1
P6010130,13,1
P6010131,5,1
P6010141,13,1
178948,8,1
183586,11,1
183583,16,1
183581,8,1
183581,6,1
183579,5,1
178948,11,1
178952,10,1
178955,11,1
178977,7,1
P2004434,5,1
178987,8,1
P6010141,8,1
P2004434,9,1
P6010140,9,1
P2004434,10,1
P6010140,7,1
P2004434,11,1
P2004440,5,1
178977,9,1
178987,5,1
P2004442,8,1
183560,9,1
P6010110,14,1
183560,6,1
179188,11,1
P2004572,8,1
179185,5,1
P2004572,13,1
P6010101,10,1
P2004574,8,1
P2004574,9,1
183534,9,1
179186,10,1
179188,7,1
P6010099,12,1
183534,8,1
P2004570,10,1
183532,12,1
179190,11,1
P6010099,5,1
P6010098,15,1
183532,8,1
183530,6,1
183528,5,1
179191,10,1
179191,12,1
179193,5,1
P6010102,5,1
P6010102,10,1
183559,10,1
183545,5,1
183557,12,1
P6010110,7,1
179184,6,1
P6010108,12,1
P6010108,11,1
183550,16,1
P6010108,7,1
183550,9,1
183545,8,1
P6010106,8,1
183543,11,1
P6010103,6,1
183543,10,1
P6010105,11,1
183541,5,1
P6010105,9,1
P6010105,8,1
P2004567,9,1
179184,9,1
183534,12,1
183534,11,1
P2004570,6,1
P6010144,11,1
P6010144,12,1
P6010144,13,1
P6010202,8,1
183774,11,1
P6010206,9,1
183774,9,1
183771,5,1
183770,10,1
183770,5,1
P6010204,5,1
183767,5,1
P6010202,12,1
183765,11,1
P6010200,12,1
183777,7,1
P6010200,9,1
183765,10,1
P6010199,9,1
P6010199,7,1
183762,13,1
183762,12,1
183762,11,1
P6010193,12,1
183761,13,1
P6010192,12,1
P6010207,12,1
P6010211,9,1
183759,10,1
P6010238,4,1
178873,11,1
P6010238,14,1
178877,7,1
178877,9,1
178877,11,1
178877,12,1
183889,8,1
178882,6,1
183801,9,1
183801,8,1
P6010238,3,1
P6010211,12,1
183801,7,1
183800,6,1
183795,13,1
183786,11,1
183777,10,1
P6010221,11,1
P6010221,10,1
P6010221,6,1
P6010220,10,1
P6010220,7,1
183759,11,1
183759,9,1
P2004427,14,1
183696,10,1
183734,6,1
183711,9,1
183711,5,1
P6010154,8,1
183708,11,1
P6010152,6,1
P6010152,5,1
P6010150,11,1
P6010150,10,1
183699,11,1
178948,7,1
183740,5,1
P6010148,9,1
183695,15,1
183693,9,1
183671,6,1
P6010148,5,1
183637,6,1
P6010146,10,1
183637,5,1
183635,7,1
P6010146,5,1
183735,10,1
183740,9,1
P6010184,7,1
183749,7,1
183756,9,1
183753,13,1
P6010182,10,1
183753,8,1
P6010173,7,1
183753,5,1
P6010170,12,1
178883,9,1
183750,7,1
183750,5,1
183747,9,1
P6010166,5,1
178889,9,1
P6010168,9,1
P6010168,7,1
183747,5,1
183746,11,1
183746,10,1
183744,12,1
P6010166,11,1
183743,10,1
183741,7,1
183525,7,1
183525,6,1
182716,10,1
P6010097,10,1
P58508,11,1
P58508,9,1
P40603,9,1
P58507,12,1
183302,9,1
P58507,8,1
183299,6,1
179249,6,1
P41130,5,1
P58507,3,1
183298,9,1
P41130,14,1
P58502,10,1
P58502,9,1
P58502,8,1
183298,5,1
P58501,13,1
P58501,11,1
P41270,8,1
P58501,8,1
P41270,10,1
179249,11,1
179249,13,1
P40600,13,1
P40600,9,1
P40600,6,1
P2005127,7,1
P58631,5,1
P2005126,6,1
179227,7,1
179227,11,1
179228,10,1
179228,12,1
179229,6,1
179229,10,1
179247,6,1
179247,10,1
P2005127,9,1
P58511,12,1
P58572,13,1
P2005128,5,1
P2005128,7,1
P58565,9,1
P58565,6,1
P2007024,8,1
P58551,5,1
P58516,6,1
P2007024,10,1
P58511,13,1
P41270,11,1
179250,7,1
179250,8,1
179256,10,1
183086,6,1
183085,5,1
P57278,5,1
183060,10,1
P41624,9,1
183059,10,1
179256,8,1
P57246,9,1
183047,9,1
P41770,9,1
183040,13,1
183086,11,1
182719,10,1
182719,9,1
182719,7,1
P57232,13,1
182718,11,1
182718,5,1
P57221,9,1
179257,10,1
182717,8,1
182717,6,1
183086,8,1
183101,7,1
P41270,12,1
179254,6,1
P41612,7,1
179252,6,1
179252,7,1
P41612,8,1
179252,9,1
179252,10,1
P41616,7,1
P41616,8,1
P41616,10,1
179253,9,1
179254,7,1
P57282,8,1
179254,8,1
183295,11,1
179255,4,1
179255,6,1
179255,8,1
183295,10,1
P57700,7,1
P57582,10,1
183295,6,1
183293,5,1
P2005126,5,1
P58631,8,1
P58631,12,1
183515,11,1
P6010062,5,1
P6010061,13,1
P6010061,12,1
183519,5,1
183518,10,1
183517,11,1
183517,8,1
183517,7,1
179214,11,1
179218,7,1
183515,9,1
183519,10,1
183515,8,1
P6010049,11,1
P6010049,8,1
P6010045,10,1
183513,11,1
183513,9,1
P6010042,13,1
P6010042,11,1
P6010042,9,1
183513,7,1
183519,8,1
P6010076,11,1
179220,6,1
183521,11,1
P6010097,8,1
183525,5,1
179193,6,1
P6010097,5,1
P6010088,12,1
183523,7,1
P2004624,13,1
179194,6,1
183522,11,1
P6010087,13,1
P6010087,9,1
P6010081,5,1
183521,8,1
179214,7,1
183521,6,1
183519,14,1
P6010083,12,1
183519,13,1
P6010083,7,1
P6010081,11,1
P6010081,10,1
P6010081,7,1
P2004638,9,1
183512,10,1
P2005084,5,1
179225,11,1
P2004738,7,1
P6010033,6,1
P6010033,5,1
P2004738,12,1
P6010001,9,1
P6010001,6,1
P2004743,9,1
179224,10,1
179225,6,1
179225,10,1
P2004743,13,1
P2004721,13,1
179225,12,1
P2004757,6,1
P2004831,5,1
P58697,14,1
P2004831,9,1
P2004945,11,1
P58697,6,1
P58654,7,1
P58648,7,1
P2005001,9,1
P2004724,10,1
179220,11,1
P2004690,14,1
P6010038,9,1
183463,10,1
P6010040,12,1
P6010040,11,1
P2004696,10,1
183328,5,1
P6010040,8,1
P6010040,7,1
183322,10,1
P6010040,5,1
P6010038,11,1
P6010038,7,1
183311,11,1
183322,7,1
183319,8,1
183315,7,1
P6010037,7,1
P6010035,11,1
P6010035,6,1
183312,12,1
183312,10,1
183312,7,1
183312,5,1
178872,10,1
178872,7,1
P2003516,8,1
P2003516,5,1
P6010544,9,1
184423,9,1
P6010542,8,1
184423,7,1
P6010542,6,1
184417,9,1
P2002496,11,1
P6010536,9,1
184417,6,1
184416,11,1
184414,11,1
184411,5,1
P6010520,12,1
184408,10,1
P6010520,8,1
184408,6,1
P6010514,12,1
178711,8,1
184405,8,1
184405,5,1
178711,10,1
184402,9,1
178712,5,1
P2002493,9,1
P6010548,5,1
P2002493,8,1
184429,11,1
184441,11,1
184441,10,1
184438,10,1
P6010584,12,1
184432,10,1
178708,5,1
178708,7,1
P6010584,5,1
184432,4,1
P6010583,7,1
P6010580,12,1
P2002493,7,1
184429,8,1
P6010580,10,1
184429,6,1
P6010580,8,1
184429,5,1
P6010577,6,1
184426,11,1
P2002487,13,1
178708,11,1
P2002493,5,1
P6010514,5,1
P6010512,13,1
184399,10,1
P6010467,8,1
184129,6,1
P6010493,9,1
184129,5,1
P6010493,6,1
P2002506,15,1
184125,7,1
184121,6,1
178716,10,1
184113,10,1
184113,9,1
P6010467,5,1
184250,10,1
P6010466,13,1
178718,11,1
P6010448,11,1
P6010448,10,1
P6010448,9,1
184097,8,1
184096,13,1
184089,9,1
P2002536,15,1
P6010444,10,1
184242,6,1
P6010495,7,1
184399,9,1
P6010501,8,1
184399,7,1
P6010512,9,1
184399,6,1
184390,15,1
P6010512,4,1
184390,7,1
184384,7,1
184375,7,1
P6010501,10,1
184369,8,1
184369,7,1
P6010495,10,1
184369,5,1
184366,12,1
184366,10,1
184365,7,1
184363,10,1
P6010499,8,1
178714,11,1
184360,5,1
184306,5,1
P6010499,4,1
P2002484,5,1
184447,9,1
P2002482,9,1
P6010718,9,1
P6010790,5,1
P2002445,8,1
P6010788,9,1
P6010788,7,1
P6010788,5,1
P6010787,10,1
P6010787,9,1
P6010787,5,1
P6010721,9,1
P6010718,10,1
P6010703,6,1
P6010790,7,1
P6010700,6,1
P6010697,9,1
P6010695,7,1
P6010695,5,1
P6010694,11,1
P6010694,10,1
P6010694,6,1
P2002460,7,1
P2002461,12,1
P2002463,5,1
P6010790,6,1
P6010792,4,1
184720,8,1
P6010882,3,1
184743,5,1
184738,11,1
184738,9,1
P2002414,16,1
184738,8,1
178691,14,1
P2002420,8,1
184738,7,1
184734,8,1
184734,7,1
184730,9,1
P6010792,5,1
P2002422,13,1
178691,15,1
178695,8,1
184730,8,1
P2002444,8,1
184730,6,1
P2002444,15,1
P6010847,9,1
P6010847,7,1
P6010792,11,1
184720,10,1
184720,7,1
184450,7,1
P6010594,7,1
P6010635,6,1
P6010617,10,1
P6010617,5,1
184459,5,1
184456,8,1
184456,6,1
P6010607,10,1
184456,4,1
P2002471,8,1
184453,11,1
P2002471,10,1
P6010635,9,1
P2002480,7,1
P6010591,10,1
P6010591,9,1
P6010590,16,1
P6010588,13,1
P6010588,7,1
P2002480,14,1
184453,5,1
P6010585,14,1
P2002482,6,1
P2002467,10,1
P6010635,12,1
184718,10,1
P6010662,5,1
184712,7,1
P6010671,5,1
P6010671,4,1
P2002463,14,1
P6010667,7,1
P6010667,6,1
P6010667,5,1
P6010662,11,1
P2002464,7,1
184706,7,1
184656,5,1
P6010637,7,1
P6010660,10,1
184648,9,1
184623,5,1
184541,12,1
P2002465,12,1
P6010660,5,1
184535,11,1
P2002466,7,1
P6010648,7,1
P6010637,10,1
P6010444,8,1
178724,11,1
184089,8,1
184001,12,1
P6010333,5,1
P6010329,9,1
184009,7,1
P6010326,14,1
P6010326,12,1
184009,6,1
184001,15,1
P2002868,8,1
P6010326,5,1
P6010322,14,1
178809,9,1
P6010336,12,1
184001,11,1
184001,9,1
184001,5,1
184000,11,1
183993,9,1
P2002870,3,1
183985,7,1
178810,11,1
P6010319,5,1
P6010270,10,1
184009,9,1
P6010340,6,1
P6010270,6,1
184049,7,1
P6010354,12,1
P6010354,10,1
184053,6,1
P6010354,6,1
184053,4,1
184049,16,1
184049,13,1
184049,11,1
P6010350,8,1
184049,8,1
P6010350,5,1
184033,15,1
P6010350,4,1
P6010347,12,1
P6010347,11,1
P6010347,5,1
P2002865,15,1
184049,6,1
P6010340,13,1
184048,9,1
P6010340,11,1
184040,10,1
P6010270,9,1
178813,5,1
184053,11,1
P6010261,9,1
P2003328,11,1
183962,5,1
183922,6,1
P6010263,11,1
P2003472,9,1
183913,9,1
P6010263,5,1
P6010262,9,1
P6010261,13,1
P2003473,7,1
P6010261,6,1
P6010264,13,1
P6010261,5,1
183904,10,1
P2003474,10,1
183904,9,1
183904,5,1
P2003476,5,1
P2003476,10,1
P6010251,12,1
178819,11,1
178867,5,1
P2003328,10,1
P6010267,4,1
P6010269,12,1
P2002871,12,1
178813,6,1
178813,9,1
P6010269,8,1
P6010269,7,1
178813,11,1
P2002870,14,1
P2002871,5,1
178814,5,1
178814,6,1
183985,5,1
P2002871,13,1
178817,6,1
P2002871,15,1
178815,8,1
P2002874,13,1
P2002887,5,1
P2003151,7,1
178815,9,1
183962,10,1
178816,6,1
178816,7,1
P2003151,14,1
184053,9,1
178787,10,1
178730,5,1
P6010372,10,1
P6010375,13,1
P6010375,11,1
184072,8,1
P2002544,7,1
184072,5,1
184069,13,1
184069,12,1
184069,7,1
P2002544,14,1
P6010372,13,1
P2002544,16,1
178735,6,1
P6010372,7,1
P2002545,6,1
178735,11,1
P6010371,10,1
178739,8,1
P2002545,12,1
P2002591,4,1
184069,4,1
P6010370,13,1
184065,13,1
P6010376,5,1
P2002544,5,1
P6010370,8,1
184085,9,1
178730,6,1
184085,11,1
184085,10,1
P2002542,14,1
178733,11,1
P6010443,5,1
P6010416,11,1
P6010416,10,1
P6010416,7,1
P2002542,16,1
P6010415,8,1
P2002543,16,1
184085,8,1
P6010379,6,1
P6010379,5,1
P6010378,8,1
P6010378,7,1
P6010377,9,1
184081,6,1
184073,7,1
184073,6,1
P6010376,10,1
184065,9,1
184065,8,1
184053,13,1
178776,10,1
P6010364,9,1
P6010364,6,1
P2002677,11,1
P2002685,10,1
P2002701,6,1
178775,8,1
P2002701,9,1
P2002701,13,1
178776,9,1
P6010362,12,1
184057,16,1
P6010365,4,1
178778,5,1
P2002733,10,1
178781,7,1
178781,9,1
P6010362,4,1
184057,7,1
178781,11,1
178787,5,1
178787,6,1
184056,10,1
P6010364,10,1
178773,12,1
P6010370,5,1
P2002629,14,1
184065,5,1
184064,11,1
184064,10,1
P2002629,7,1
178748,7,1
P2002629,9,1
P2002629,10,1
178760,11,1
P6010369,4,1
178769,5,1
178769,7,1
P2002677,10,1
P2002637,9,1
P2002637,11,1
178769,11,1
178769,13,1
P2002669,10,1
178772,6,1
178772,12,1
178772,15,1
178773,7,1
178773,10,1
182717,5,1
182716,9,1
175863,12,1
P5001410,11,1
P5001333,8,1
P5001337,5,1
P5001337,9,1
180837,9,1
P5001337,12,1
P5002511,8,1
180837,8,1
P5002509,5,1
P5002475,13,1
P5002459,9,1
P5002427,13,1
180837,6,1
180836,9,1
P5001343,12,1
180166,8,1
P5001345,7,1
180836,5,1
P5002235,8,1
P5002235,6,1
P5002231,11,1
P5001351,8,1
P5001363,7,1
180220,8,1
180838,9,1
180165,11,1
180838,10,1
P5001319,5,1
P5002618,8,1
180850,9,1
P5002567,7,1
180848,9,1
P5002566,11,1
180847,12,1
180847,10,1
P5002561,11,1
P5001307,13,1
180846,11,1
180846,7,1
180838,11,1
180846,5,1
P5002561,5,1
180843,8,1
180841,8,1
P5001331,5,1
180841,5,1
P5002558,5,1
P5002555,12,1
180165,4,1
180165,9,1
180220,12,1
180221,10,1
P5001363,13,1
P5002165,7,1
P5001393,8,1
P5002173,8,1
P5002173,5,1
P5002172,9,1
P5002172,6,1
P5002172,5,1
P5002171,10,1
P5002171,7,1
P5002165,11,1
P5002165,10,1
P5002110,12,1
180722,9,1
P5002110,9,1
P5002097,10,1
P5001407,6,1
P5002094,10,1
P5002093,6,1
P5002090,9,1
P5002088,6,1
P5002086,12,1
P5002086,10,1
P5002083,13,1
180722,6,1
180724,8,1
P5002188,11,1
P5001379,11,1
P5002188,10,1
P5001367,6,1
P5002188,6,1
P5001367,13,1
180815,9,1
P5001379,10,1
P5002184,11,1
P5002183,9,1
P5002183,5,1
P5002182,11,1
P5002178,5,1
180224,9,1
P5002177,10,1
P5001383,7,1
180781,7,1
P5001383,10,1
P5001385,10,1
P5002176,9,1
180222,5,1
P5002175,11,1
P5001387,5,1
180778,9,1
180945,8,1
P5002618,11,1
P5002624,5,1
P5002860,7,1
181398,6,1
P5001247,14,1
P5001248,11,1
P5003175,6,1
P5003175,5,1
P5002865,6,1
P5001265,7,1
P5002860,12,1
P5001265,8,1
P5002860,8,1
181270,9,1
181398,10,1
P5002860,5,1
P5001265,13,1
P5002857,13,1
P5002857,12,1
P5002857,11,1
P5002857,10,1
P5001265,16,1
P5001266,6,1
P5001266,10,1
P5001266,12,1
P5003176,6,1
181455,5,1
P5002854,11,1
P5003544,10,1
P5003553,13,1
P5003553,11,1
181835,6,1
181832,11,1
181829,10,1
P5003552,6,1
P5003550,10,1
52-427-242-501,12,1
P5003548,11,1
P5003548,6,1
P5003544,8,1
181733,6,1
180125,9,1
181829,5,1
P5003542,11,1
P5003540,12,1
P5003540,10,1
P5003540,9,1
P5003540,8,1
P5003540,6,1
181826,5,1
181734,5,1
P5002854,13,1
P5002854,10,1
180159,6,1
P5002636,5,1
P5001273,6,1
181142,6,1
180130,9,1
P5002654,12,1
P5002654,6,1
P5001291,10,1
181134,5,1
181124,13,1
180153,5,1
180155,8,1
P5002633,12,1
P5002657,13,1
P5002633,11,1
P5002630,12,1
P5001295,9,1
181112,10,1
P5002630,5,1
181101,10,1
181051,7,1
P5002624,12,1
P5002624,10,1
180945,9,1
P5002657,12,1
P5001272,16,1
181266,11,1
P5001272,7,1
P5001270,7,1
P5001270,9,1
P5001270,10,1
P5002812,8,1
P5002809,5,1
P5002806,13,1
P5001272,5,1
P5001272,6,1
P5002806,7,1
P5002732,7,1
P5002726,12,1
P5002720,6,1
P5002726,11,1
P5002726,10,1
181156,9,1
P5002726,7,1
P5002720,12,1
P5002720,11,1
P5002720,10,1
P5002720,9,1
P5002720,8,1
P5002720,7,1
P5001407,13,1
P5002082,12,1
P41820,15,1
P5002081,13,1
P5001551,5,1
P5001554,6,1
P5001554,7,1
P5001555,9,1
P5001557,6,1
P5001557,7,1
P5001558,9,1
180226,11,1
P5001601,7,1
P5001777,6,1
P5001771,11,1
P5001771,10,1
P5001771,6,1
P5001601,12,1
P5001606,10,1
P5001632,5,1
180228,7,1
P5001632,8,1
P5001632,9,1
P5001768,15,1
P5001768,11,1
P5001768,7,1
P5001767,13,1
180546,12,1
P5001545,8,1
P5001790,8,1
P5001796,10,1
P5001807,6,1
P5001806,6,1
P5001805,8,1
P5001800,12,1
P5001800,6,1
P5001799,8,1
180665,10,1
180664,10,1
P5001796,12,1
P5001796,11,1
P5001796,9,1
P5001790,10,1
P5001539,5,1
180617,5,1
180555,6,1
P5001794,11,1
P5001794,10,1
P5001539,12,1
P5001794,6,1
P5001794,5,1
P5001793,5,1
P5001790,11,1
P5001767,10,1
P5001632,13,1
P5001764,11,1
P5001684,7,1
180237,7,1
P5001732,5,1
P5001726,13,1
180249,9,1
P5001667,13,1
P5001678,5,1
P5001726,8,1
P5001678,10,1
P5001726,5,1
P5001723,12,1
P5001684,10,1
P5001732,10,1
P5001686,8,1
P5001688,7,1
180249,6,1
P5001718,16,1
P5001718,10,1
P5001691,5,1
P5001691,7,1
180240,7,1
P5001697,6,1
P5001697,9,1
P5001667,10,1
P5001732,12,1
P5001764,8,1
P5001753,8,1
P5001764,6,1
P5001764,5,1
P5001755,14,1
180228,9,1
P5001755,9,1
P5001638,7,1
180228,13,1
P5001755,5,1
P5001753,11,1
P5001753,9,1
P5001753,5,1
P5001667,8,1
180234,7,1
180234,10,1
180234,12,1
180254,5,1
180235,6,1
180235,8,1
P5001751,4,1
180252,6,1
P5001748,12,1
180250,6,1
P5001807,8,1
P5001528,12,1
P5001808,5,1
P5001947,13,1
180711,10,1
P5001434,12,1
P5001435,7,1
P5001997,7,1
P5001435,13,1
P5001997,5,1
P5001990,6,1
P5001975,8,1
P5001948,12,1
P5001947,15,1
P5001947,12,1
P5002000,12,1
P5001930,12,1
P5001930,11,1
P5001930,10,1
P5001930,9,1
180710,13,1
P5001873,6,1
P5001867,8,1
180226,6,1
P5001445,5,1
P5001847,8,1
P5002000,10,1
P5002000,14,1
P5001841,8,1
P5002072,8,1
P5001410,12,1
P5002081,10,1
P5002081,9,1
P5001413,5,1
P5002081,7,1
P5001413,7,1
P5001413,15,1
P5002079,11,1
P5002079,9,1
P5001416,11,1
P5002072,7,1
P5002001,8,1
P5001416,12,1
P5001420,11,1
180226,5,1
P5001428,9,1
P5002012,10,1
P5002012,8,1
180719,8,1
P5001431,5,1
180716,7,1
180716,6,1
P5001445,10,1
P5001449,10,1
P5001808,6,1
P5001520,7,1
P5001509,9,1
P5001818,6,1
P5001818,5,1
P5001817,10,1
P5001817,9,1
180695,10,1
P5001817,4,1
P5001815,10,1
P5001815,6,1
P5001518,12,1
P5001814,5,1
180226,8,1
P5001524,6,1
P5001813,10,1
P5001813,9,1
P5001813,7,1
P5001527,9,1
P5001811,7,1
P5001810,9,1
P5001527,10,1
P5001809,6,1
P5001809,5,1
P5001818,9,1
P5001507,10,1
P5001449,13,1
P5001483,7,1
180705,11,1
P5001840,8,1
P5001479,8,1
P5001836,9,1
P5001480,8,1
P5001480,14,1
P5001482,5,1
180705,7,1
P5001834,6,1
P5001482,11,1
180705,5,1
P5001503,12,1
P5001831,10,1
180704,11,1
P5001830,5,1
P5001497,5,1
P5001497,9,1
180704,10,1
P5001827,10,1
P5001827,9,1
P5001827,5,1
180704,7,1
P5003554,4,1
P5001241,8,1
180114,11,1
179367,13,1
P5004636,8,1
179282,11,1
P5001003,7,1
P5001003,10,1
179283,7,1
P5001010,6,1
179284,6,1
P5001010,14,1
P5004635,4,1
P5001011,9,1
179284,10,1
179284,11,1
179285,5,1
179285,6,1
179285,7,1
179286,11,1
179287,11,1
179288,5,1
P5001013,5,1
P5004633,6,1
182218,8,1
179288,6,1
179288,8,1
179282,10,1
P49620,7,1
P48690,5,1
P5004638,12,1
179274,5,1
179276,8,1
179278,5,1
182224,9,1
179278,7,1
182222,15,1
P45481,7,1
P45481,9,1
P45481,10,1
P45720,4,1
182222,11,1
179281,5,1
179278,16,1
179280,4,1
P45720,16,1
182222,9,1
182221,7,1
P46630,13,1
182218,11,1
P47950,9,1
P47950,12,1
P48060,11,1
179288,9,1
179288,11,1
179289,5,1
182200,6,1
P5004300,10,1
179318,5,1
179318,6,1
182203,9,1
182203,7,1
P5004293,12,1
182200,12,1
182200,9,1
P5004290,10,1
P5004290,6,1
P5001024,4,1
P5004303,9,1
P5004287,9,1
P5004283,16,1
P5004283,13,1
P5004283,12,1
P5004283,10,1
182198,13,1
P5004283,5,1
P5004279,13,1
P5004279,9,1
P5004279,7,1
179316,12,1
P5004303,10,1
179294,6,1
179308,8,1
179298,10,1
179300,11,1
P5004632,4,1
P5004631,11,1
182216,12,1
P5001014,7,1
P5001014,10,1
P5001014,14,1
P5004621,6,1
P5004621,5,1
P5004617,13,1
182209,6,1
182214,5,1
182213,13,1
182213,11,1
P5004520,6,1
179314,5,1
179314,9,1
P5001017,5,1
P5001019,4,1
179316,8,1
P5004347,5,1
179272,11,1
182226,5,1
179271,12,1
P53032,12,1
179267,5,1
P43252,5,1
179267,7,1
P43252,7,1
P43252,9,1
P43366,8,1
P53042,8,1
P53042,6,1
P53041,9,1
P53032,14,1
P53032,10,1
P43040,7,1
P43366,9,1
P53032,7,1
P43366,10,1
182547,6,1
P53026,11,1
182544,11,1
182543,10,1
182543,7,1
P51583,10,1
P51575,6,1
P43040,9,1
P42546,15,1
182419,11,1
182653,7,1
P42254,7,1
P42268,11,1
179258,11,1
182716,8,1
179260,11,1
179260,13,1
182716,5,1
182714,6,1
182701,8,1
182697,10,1
179265,5,1
P53500,5,1
179265,6,1
179265,7,1
182594,9,1
P56130,11,1
P53880,13,1
P42546,4,1
182594,8,1
182552,10,1
182551,7,1
P53500,8,1
182446,8,1
179267,11,1
182226,8,1
182230,12,1
P50763,12,1
P50755,11,1
P50745,12,1
P50745,11,1
P50745,5,1
P50743,11,1
P50726,12,1
P50570,6,1
182232,6,1
P5004642,12,1
182230,10,1
P50772,8,1
P5004642,7,1
P44073,7,1
P5004641,13,1
P5004641,12,1
P5004641,10,1
182228,9,1
P5004641,7,1
182228,5,1
182226,11,1
179271,9,1
182234,5,1
P43958,11,1
179268,9,1
182257,8,1
179269,6,1
P43663,15,1
179269,7,1
179269,10,1
179269,13,1
182356,7,1
179270,8,1
182347,11,1
182266,10,1
179271,5,1
182257,7,1
P43931,9,1
182255,11,1
P51421,6,1
P50920,14,1
182243,7,1
P50920,12,1
182238,6,1
P50920,6,1
182234,9,1
P50862,10,1
P43672,15,1
P5004276,12,1
P5004272,14,1
P5001041,9,1
181885,13,1
P5003605,5,1
P5003604,10,1
P5003604,8,1
P5001143,10,1
179355,7,1
179355,9,1
179355,10,1
179355,11,1
179355,12,1
181888,6,1
P5001144,4,1
181894,10,1
179356,11,1
P5001144,5,1
P5003602,14,1
179356,13,1
P5001144,8,1
P5001144,9,1
P5001144,13,1
P5001178,4,1
179357,10,1
181882,6,1
181888,11,1
179355,6,1
P5001185,13,1
P5003610,7,1
P5001124,4,1
P5001124,7,1
181907,9,1
P5003611,9,1
P5001125,5,1
P5001125,11,1
P5001127,8,1
P5001127,9,1
179353,9,1
P5001128,5,1
P5001128,8,1
P5003605,12,1
P5001128,10,1
P5003609,6,1
P5001128,11,1
P5001131,4,1
179353,10,1
P5003606,12,1
181903,9,1
181903,5,1
P5003606,5,1
181897,5,1
P5003601,8,1
P5003580,16,1
179352,10,1
179366,5,1
P5001221,9,1
P5001224,12,1
179364,11,1
179364,13,1
181869,6,1
P5001229,9,1
P5001231,10,1
181853,6,1
179365,11,1
P5001232,8,1
P5003564,5,1
P5003568,5,1
P5001236,7,1
179366,9,1
179366,11,1
P5001236,9,1
181847,6,1
181845,9,1
181845,6,1
181839,10,1
181839,7,1
181839,6,1
P5001201,14,1
P5001201,13,1
P5003580,14,1
179361,15,1
P5003580,13,1
P5001186,8,1
P5003580,7,1
P5001186,10,1
P5003578,10,1
P5003574,13,1
P5003574,6,1
P5001188,5,1
P5001189,5,1
P5001189,9,1
181869,9,1
P5001201,12,1
179362,6,1
P5001189,14,1
P5003570,12,1
179362,8,1
179362,10,1
P5001200,6,1
179363,8,1
P5003570,5,1
181869,7,1
P5003568,9,1
181909,9,1
179351,13,1
P5004272,11,1
P5001068,7,1
P5001056,10,1
P5001056,11,1
P5001056,12,1
P5004258,13,1
P5001061,9,1
P5001061,10,1
P5004258,8,1
P5004258,7,1
P5004258,6,1
P5004257,12,1
P5001071,7,1
179343,6,1
179345,7,1
182192,5,1
P5004257,5,1
182188,8,1
P5004256,5,1
P5004254,12,1
182182,6,1
P5004254,10,1
P5001074,16,1
182182,5,1
179343,7,1
P5001055,14,1
182134,6,1
P5004269,5,1
179318,8,1
179318,10,1
179319,9,1
P5004269,14,1
P5004269,13,1
P5001045,7,1
179321,10,1
P5004269,8,1
P5001051,5,1
179322,12,1
182196,8,1
182193,7,1
182194,12,1
P5001052,5,1
P5004266,7,1
179323,7,1
182194,7,1
179323,9,1
179324,13,1
P5004260,5,1
P5001055,8,1
P5004259,16,1
182137,9,1
P5004253,7,1
181909,11,1
P5001111,14,1
181915,5,1
P5001108,13,1
P5001109,7,1
P5001109,8,1
P5001109,10,1
181913,13,1
181913,10,1
181913,8,1
P5003617,8,1
P5001111,12,1
P5001112,8,1
P5001102,12,1
179350,8,1
179351,5,1
P5001112,10,1
179351,6,1
181909,13,1
179351,9,1
P5001115,7,1
P5003615,3,1
P5001115,8,1
179351,10,1
179349,8,1
P5001099,13,1
182123,7,1
181915,7,1
P5001075,16,1
P5003625,10,1
P5001079,3,1
P5001079,5,1
182073,9,1
182073,6,1
182073,5,1
181930,9,1
181915,11,1
181915,9,1
179347,10,1
P5001082,13,1
179347,11,1
179348,5,1
179348,6,1
P5001079,16,1
P5003623,3,1
P5003621,14,1
P5001081,10,1
P5003621,12,1
179348,9,1
179349,7,1
P6010884,8,1
184743,10,1
184750,5,1
FP0004,9,1
510368,10,1
P6015324,5,1
P6015318,7,1
510368,8,1
P6015312,13,1
F88000,11,1
FJ311C,7,1
FJ872A,8,1
P6015308,11,1
FK213A,6,1
P6015306,11,1
P6015306,7,1
FK257A,5,1
P6015302,13,1
FK408B,5,1
P6015300,12,1
P6015300,11,1
FK408B,7,1
FK473B,7,1
FK555A,8,1
178515,8,1
FK604A,9,1
