year_month,item_number,cumulative_lpns
2023-05,117104LF,19.0
2023-05,117105LF,27.0
2023-05,117106LF,4.0
2023-05,117401LF,6.0
2023-05,117402LF,13.0
2023-05,117410LF,8.0
2023-05,117413LF,37.0
2023-05,117414LF,16.0
2023-05,117415LF,42.0
2023-05,117416LF,16.0
2023-05,132203,1.0
2023-05,132205,0.0
2023-05,175001,-12.0
2023-05,175004,-5.0
2023-05,175006,-32.0
2023-05,175011,-11.0
2023-05,175012,8.0
2023-05,175014,-7.0
2023-05,175015,-3.0
2023-05,175017,5.0
2023-05,175019,9.0
2023-05,175025,5.0
2023-05,175031,1.0
2023-05,175037,2.0
2023-05,175049,-2.0
2023-05,175056,2.0
2023-05,175057,1.0
2023-05,175059,0.0
2023-05,175063,2.0
2023-05,175065,5.0
2023-05,175074,6.0
2023-05,175080,-30.0
2023-05,175302,0.0
2023-05,175824,-12.0
2023-05,175826,4.0
2023-05,175830,0.0
2023-05,175836,8.0
2023-05,175838,8.0
2023-05,175839,10.0
2023-05,175846,5.0
2023-05,175848,4.0
2023-05,175854,-2.0
2023-05,175855,-5.0
2023-05,175857,2.0
2023-05,175860,0.0
2023-05,175862,2.0
2023-05,175924,0.0
2023-05,178463,0.0
2023-05,178466,-7.0
2023-05,178467,2.0
2023-05,178473,-1.0
2023-05,178476,-3.0
2023-05,178483,3.0
2023-05,178487,3.0
2023-05,178505,2.0
2023-05,178508,-22.0
2023-05,178509,2.0
2023-05,178518,-5.0
2023-05,178611,0.0
2023-05,178633,4.0
2023-05,178641,-16.0
2023-05,178645,-1.0
2023-05,178651,-8.0
2023-05,178656,-12.0
2023-05,178662,0.0
2023-05,178666,-3.0
2023-05,178671,-29.0
2023-05,178682,1.0
2023-05,178691,3.0
2023-05,178708,1.0
2023-05,178733,4.0
2023-05,178781,4.0
2023-05,178814,3.0
2023-05,178817,3.0
2023-05,178819,0.0
2023-05,178882,-5.0
2023-05,178948,3.0
2023-05,178987,2.0
2023-05,179186,1.0
2023-05,179193,-1.0
2023-05,179194,0.0
2023-05,179218,1.0
2023-05,179228,1.0
2023-05,179229,0.0
2023-05,179249,5.0
2023-05,179250,0.0
2023-05,179255,2.0
2023-05,179263,0.0
2023-05,179265,3.0
2023-05,179269,2.0
2023-05,179278,0.0
2023-05,179280,2.0
2023-05,179281,0.0
2023-05,179283,4.0
2023-05,179284,2.0
2023-05,179285,1.0
2023-05,179288,2.0
2023-05,179289,0.0
2023-05,179308,0.0
2023-05,179318,1.0
2023-05,179321,1.0
2023-05,179359,-16.0
2023-05,179361,-9.0
2023-05,179363,-12.0
2023-05,180155,-1.0
2023-05,180225,2.0
2023-05,180226,6.0
2023-05,180228,1.0
2023-05,180234,3.0
2023-05,180237,5.0
2023-05,180251,0.0
2023-05,180719,-2.0
2023-05,180847,2.0
2023-05,181051,0.0
2023-05,181142,0.0
2023-05,181839,2.0
2023-05,181851,0.0
2023-05,181876,6.0
2023-05,181891,19.0
2023-05,182123,0.0
2023-05,182134,0.0
2023-05,182190,3.0
2023-05,182193,1.0
2023-05,182194,7.0
2023-05,182198,0.0
2023-05,182205,-2.0
2023-05,182213,3.0
2023-05,182216,4.0
2023-05,182221,1.0
2023-05,182222,2.0
2023-05,182228,1.0
2023-05,182230,6.0
2023-05,182232,2.0
2023-05,182594,2.0
2023-05,182653,0.0
2023-05,183521,3.0
2023-05,183523,2.0
2023-05,183545,0.0
2023-05,183565,0.0
2023-05,183567,1.0
2023-05,183583,2.0
2023-05,183747,6.0
2023-05,183762,1.0
2023-05,183765,3.0
2023-05,183774,4.0
2023-05,184001,4.0
2023-05,184029,1.0
2023-05,184053,4.0
2023-05,184056,1.0
2023-05,184085,3.0
2023-05,184366,1.0
2023-05,184369,1.0
2023-05,184416,2.0
2023-05,184441,3.0
2023-05,184541,1.0
2023-05,184656,0.0
2023-05,184706,0.0
2023-05,184720,1.0
2023-05,184873,0.0
2023-05,185022,4.0
2023-05,185108,-12.0
2023-05,185109,1.0
2023-05,185110,-2.0
2023-05,185111,12.0
2023-05,185112,-3.0
2023-05,185115,44.0
2023-05,185116,25.0
2023-05,185117,7.0
2023-05,185118,11.0
2023-05,185119,5.0
2023-05,185516,0.0
2023-05,188417,3.0
2023-05,188418,-6.0
2023-05,188428,1.0
2023-05,188429,2.0
2023-05,188555,5.0
2023-05,188557,-2.0
2023-05,188561,0.0
2023-05,188701,-8.0
2023-05,188702,-11.0
2023-05,188703,-8.0
2023-05,188705,-1.0
2023-05,188709,3.0
2023-05,188715,1.0
2023-05,210196,1.0
2023-05,226240,-3.0
2023-05,226260,3.0
2023-05,226280,-3.0
2023-05,226720,-8.0
2023-05,226740,-25.0
2023-05,228680,7.0
2023-05,230080,41.0
2023-05,230120,-14.0
2023-05,230180,-18.0
2023-05,231900,-21.0
2023-05,235861,14.0
2023-05,238020,12.0
2023-05,238030,2.0
2023-05,238460,3.0
2023-05,238475,2.0
2023-05,239600,20.0
2023-05,241160,29.0
2023-05,245105,6.0
2023-05,245123,5.0
2023-05,245142,19.0
2023-05,247135,3.0
2023-05,49511-309,1.0
2023-05,510368,4.0
2023-05,510762,8.0
2023-05,510824,23.0
2023-05,512025,1.0
2023-05,512027,-6.0
2023-05,512740,2.0
2023-05,512749,1.0
2023-05,513574,6.0
2023-05,513601,1.0
2023-05,52-116-918-501,1.0
2023-05,52-116-918-521,10.0
2023-05,52-122-982-003,1.0
2023-05,52-128-321-501,61.0
2023-05,52-161-003-001,1.0
2023-05,52-161-304-001,3.0
2023-05,52-219-923-515,2.0
2023-05,52-219-923-519,2.0
2023-05,52-233-931-419,0.0
2023-05,52-236-149-017,1.0
2023-05,52-239-349-005,1.0
2023-05,52-239-571-001,-13.0
2023-05,52-260-478-003,1.0
2023-05,52-261-625-001,2.0
2023-05,52-360-905-001,0.0
2023-05,52-427-242-501,-2.0
2023-05,52-460-769-007,1.0
2023-05,52-460-769-011,21.0
2023-05,52-460-769-017,8.0
2023-05,52-460-769-021,12.0
2023-05,52-460-769-234,1.0
2023-05,52-460-769-607,0.0
2023-05,52-460-769-700,-1.0
2023-05,52-460-769-702,0.0
2023-05,555069,0.0
2023-05,557024,1.0
2023-05,6055B2001,1.0
2023-05,60A0B1001,3.0
2023-05,60A0B1002,3.0
2023-05,60A0B1003,1.0
2023-05,60A0B1004,-8.0
2023-05,60A0B1005,3.0
2023-05,60A0B1006,-2.0
2023-05,60A0B3002,17.0
2023-05,60A0B3004,1.0
2023-05,60A0B6001,9.0
2023-05,60A0B6002,-1.0
2023-05,60AABT001,3.0
2023-05,60B0B1003,5.0
2023-05,70782-202B-5180,1.0
2023-05,758016970,2.0
2023-05,761911670,3.0
2023-05,762503660,2.0
2023-05,768082420,2.0
2023-05,772210001,1.0
2023-05,772613407,3.0
2023-05,772615712,2.0
2023-05,772634054,1.0
2023-05,7C064102B,8.0
2023-05,7C0851490,2.0
2023-05,7C1252130,1.0
2023-05,7C1252180,5.0
2023-05,902793,1.0
2023-05,902897,0.0
2023-05,903576,11.0
2023-05,903578,-8.0
2023-05,903579,4.0
2023-05,903580,9.0
2023-05,903581,12.0
2023-05,903582,-3.0
2023-05,903583,4.0
2023-05,903584,13.0
2023-05,903585,-14.0
2023-05,903586,-7.0
2023-05,903587,8.0
2023-05,A07034,1.0
2023-05,AC0720,-28.0
2023-05,AC0732,3.0
2023-05,AC0803,1.0
2023-05,AC1411,0.0
2023-05,AC1444,3.0
2023-05,AC1474,1.0
2023-05,AC1854,3.0
2023-05,AC1859,2.0
2023-05,AC1860,-10.0
2023-05,AC1863,-6.0
2023-05,AC1864,-11.0
2023-05,AC1866,-4.0
2023-05,AC1869,0.0
2023-05,AC2175,6.0
2023-05,AC2315,0.0
2023-05,AC2465,8.0
2023-05,AC2469,-1.0
2023-05,AC2477,2.0
2023-05,AC2603,-3.0
2023-05,AC2606,0.0
2023-05,AC2608,4.0
2023-05,AC5261,4.0
2023-05,AC5263,1.0
2023-05,AC5354,1.0
2023-05,AC5570,0.0
2023-05,AC5583,1.0
2023-05,AC5728,2.0
2023-05,AC5909,12.0
2023-05,AC6113,-22.0
2023-05,AC6142,8.0
2023-05,AC6395,0.0
2023-05,AC6397,1.0
2023-05,AC8116,0.0
2023-05,AC8812,1.0
2023-05,AC8822,1.0
2023-05,AC8835,3.0
2023-05,AC8846,0.0
2023-05,AC8850,1.0
2023-05,AP0148,4.0
2023-05,AP0152,0.0
2023-05,CM1040,0.0
2023-05,CM1054,1.0
2023-05,CP-611-271-620,1.0
2023-05,CP-617-511-654,1.0
2023-05,CP-617-511-723,1.0
2023-05,DE0951,27.0
2023-05,DE1751,1.0
2023-05,DL0599,2.0
2023-05,DM0005,58.0
2023-05,DM0020,3.0
2023-05,DM0055,3.0
2023-05,DM0056,0.0
2023-05,DM0090,0.0
2023-05,DM0401,3.0
2023-05,DM0446,1.0
2023-05,DM0448,0.0
2023-05,DM0458,-10.0
2023-05,DM0461,7.0
2023-05,DM0462,-3.0
2023-05,DM1140,5.0
2023-05,DM1153,1.0
2023-05,DM2060,-29.0
2023-05,DM3067,2.0
2023-05,DP0208,-13.0
2023-05,DP0210,0.0
2023-05,DP0692,-10.0
2023-05,DP1603,-12.0
2023-05,DP1966,8.0
2023-05,DR0232,17.0
2023-05,DR0234,27.0
2023-05,DR0240,18.0
2023-05,DR0612,-16.0
2023-05,DR0614,38.0
2023-05,DT0420,63.0
2023-05,DT0680,18.0
2023-05,DT0796,26.0
2023-05,DT0797,22.0
2023-05,DT0798,9.0
2023-05,EE0147,6.0
2023-05,EE0153,3.0
2023-05,EE0211,0.0
2023-05,EE0221,1.0
2023-05,F14200,20.0
2023-05,F74000,4.0
2023-05,F88000,4.0
2023-05,FK257A,2.0
2023-05,FM0009,1.0
2023-05,FM0024,21.0
2023-05,FM0054,4.0
2023-05,G95804,2.0
2023-05,G95951,3.0
2023-05,M28099,68.0
2023-05,M28206,10.0
2023-05,M99345,9.0
2023-05,M99346,0.0
2023-05,M99348,3.0
2023-05,M99354,4.0
2023-05,M99428,0.0
2023-05,P0001190,0.0
2023-05,P03560,13.0
2023-05,P08420,39.0
2023-05,P2000655,14.0
2023-05,P2000659,5.0
2023-05,P2000676,-12.0
2023-05,P2000682,2.0
2023-05,P2000683,7.0
2023-05,P2000840,2.0
2023-05,P2000844,5.0
2023-05,P2000970,1.0
2023-05,P2000986,1.0
2023-05,P2001011,-39.0
2023-05,P2001125,132.0
2023-05,P2001127,81.0
2023-05,P2001239,0.0
2023-05,P2001576,7.0
2023-05,P2001579,3.0
2023-05,P2001630,4.0
2023-05,P2001638,9.0
2023-05,P2001639,4.0
2023-05,P2001641,-10.0
2023-05,P2002356,3.0
2023-05,P2002398,-32.0
2023-05,P2002400,41.0
2023-05,P2002445,2.0
2023-05,P2002465,0.0
2023-05,P2002467,10.0
2023-05,P2002480,9.0
2023-05,P2002482,25.0
2023-05,P2002487,-14.0
2023-05,P2002504,-7.0
2023-05,P2002506,0.0
2023-05,P2002512,-27.0
2023-05,P2002522,4.0
2023-05,P2002701,5.0
2023-05,P2002864,-46.0
2023-05,P2002865,-58.0
2023-05,P2002866,-36.0
2023-05,P2002867,-6.0
2023-05,P2002868,-9.0
2023-05,P2003151,7.0
2023-05,P2003328,0.0
2023-05,P2003473,3.0
2023-05,P2004419,8.0
2023-05,P2004421,-31.0
2023-05,P2004620,-25.0
2023-05,P2004622,0.0
2023-05,P2004624,2.0
2023-05,P2004626,-11.0
2023-05,P2004628,5.0
2023-05,P2004630,0.0
2023-05,P2004634,4.0
2023-05,P2004636,1.0
2023-05,P2004638,1.0
2023-05,P2005084,4.0
2023-05,P2005127,2.0
2023-05,P2005128,0.0
2023-05,P41100,2.0
2023-05,P41270,4.0
2023-05,P42542,-3.0
2023-05,P43663,1.0
2023-05,P45720,-2.0
2023-05,P48690,1.0
2023-05,P5001019,-46.0
2023-05,P5001051,-17.0
2023-05,P5001053,-16.0
2023-05,P5001061,3.0
2023-05,P5001068,1.0
2023-05,P5001071,1.0
2023-05,P5001079,-29.0
2023-05,P5001081,1.0
2023-05,P5001082,2.0
2023-05,P5001115,-6.0
2023-05,P5001131,3.0
2023-05,P5001140,6.0
2023-05,P5001146,1.0
2023-05,P5001178,3.0
2023-05,P5001185,10.0
2023-05,P5001188,8.0
2023-05,P5001200,10.0
2023-05,P5001240,5.0
2023-05,P5001241,6.0
2023-05,P5001247,-7.0
2023-05,P5001273,4.0
2023-05,P5001295,25.0
2023-05,P5001299,36.0
2023-05,P5001307,31.0
2023-05,P5001313,25.0
2023-05,P5001480,2.0
2023-05,P5001483,2.0
2023-05,P5001491,10.0
2023-05,P5001503,0.0
2023-05,P5001531,6.0
2023-05,P5001558,3.0
2023-05,P5001632,-1.0
2023-05,P5001641,0.0
2023-05,P5001678,3.0
2023-05,P5001684,4.0
2023-05,P5001686,1.0
2023-05,P5001691,3.0
2023-05,P5001697,11.0
2023-05,P5001732,20.0
2023-05,P5001755,0.0
2023-05,P5001770,9.0
2023-05,P5001771,4.0
2023-05,P5001795,5.0
2023-05,P5001796,3.0
2023-05,P5001798,1.0
2023-05,P5001805,1.0
2023-05,P5001806,1.0
2023-05,P5001810,3.0
2023-05,P5001811,1.0
2023-05,P5001813,2.0
2023-05,P5001814,4.0
2023-05,P5001815,6.0
2023-05,P5001817,-3.0
2023-05,P5001819,4.0
2023-05,P5001823,0.0
2023-05,P5001825,2.0
2023-05,P5001827,2.0
2023-05,P5001831,1.0
2023-05,P5001833,4.0
2023-05,P5001836,2.0
2023-05,P5001837,3.0
2023-05,P5001840,2.0
2023-05,P5001844,1.0
2023-05,P5001930,1.0
2023-05,P5002081,8.0
2023-05,P5002171,4.0
2023-05,P5002172,3.0
2023-05,P5002173,2.0
2023-05,P5002174,1.0
2023-05,P5002175,0.0
2023-05,P5002176,-3.0
2023-05,P5002183,2.0
2023-05,P5002186,4.0
2023-05,P5002187,2.0
2023-05,P5002188,2.0
2023-05,P5002231,0.0
2023-05,P5002235,5.0
2023-05,P5002513,5.0
2023-05,P5002555,6.0
2023-05,P5002566,0.0
2023-05,P5002630,12.0
2023-05,P5002636,12.0
2023-05,P5003544,5.0
2023-05,P5003548,0.0
2023-05,P5003554,6.0
2023-05,P5003564,-24.0
2023-05,P5003603,-48.0
2023-05,P5003606,-2.0
2023-05,P5003610,1.0
2023-05,P5003621,4.0
2023-05,P5003623,3.0
2023-05,P5003625,24.0
2023-05,P5004254,9.0
2023-05,P5004257,-5.0
2023-05,P5004259,-5.0
2023-05,P5004347,-9.0
2023-05,P5004632,-30.0
2023-05,P5004634,-49.0
2023-05,P5004635,-18.0
2023-05,P5004636,-11.0
2023-05,P5004637,-1.0
2023-05,P5004638,4.0
2023-05,P5004639,9.0
2023-05,P5004640,20.0
2023-05,P5004641,6.0
2023-05,P5004642,14.0
2023-05,P51540,12.0
2023-05,P53500,3.0
2023-05,P57081,26.0
2023-05,P57151,4.0
2023-05,P57700,1.0
2023-05,P58492,40.0
2023-05,P58496,0.0
2023-05,P58502,2.0
2023-05,P58507,5.0
2023-05,P58512,4.0
2023-05,P58516,1.0
2023-05,P58551,1.0
2023-05,P58729,3.0
2023-05,P6010126,5.0
2023-05,P6010333,3.0
2023-05,P6010343,3.0
2023-05,P6010354,6.0
2023-05,P6010363,-1.0
2023-05,P6010371,-2.0
2023-05,P6010499,2.0
2023-05,P6010703,2.0
2023-05,P6010887,3.0
2023-05,P6011023,29.0
2023-05,P6011033,46.0
2023-05,P6011045,12.0
2023-05,P6011219,1.0
2023-05,P6011221,1.0
2023-05,P6011552,25.0
2023-05,P6011568,13.0
2023-05,P6011589,4.0
2023-05,P6011598,1.0
2023-05,P6011605,3.0
2023-05,P6011612,0.0
2023-05,P6011617,0.0
2023-05,P6011623,2.0
2023-05,P6011630,0.0
2023-05,P6011631,1.0
2023-05,P6011639,4.0
2023-05,P6011640,0.0
2023-05,P6011653,1.0
2023-05,P6012511,2.0
2023-05,P6012648,5.0
2023-05,P6012736,14.0
2023-05,P6012740,26.0
2023-05,P6013006,2.0
2023-05,P6013042,8.0
2023-05,P6013087,2.0
2023-05,P6013096,5.0
2023-05,P6013105,10.0
2023-05,P6013124,3.0
2023-05,P6013289,4.0
2023-05,P6013469,15.0
2023-05,P6014717,-39.0
2023-05,P6015254,2.0
2023-05,P6015347,1.0
2023-05,P6015950,2.0
2023-05,P6015991,1.0
2023-05,P6020735,1.0
2023-05,P61129,11.0
2023-05,P63233,-8.0
2023-05,P63235,-2.0
2023-05,P63236,0.0
2023-05,P63238,4.0
2023-05,P63239,6.0
2023-05,P63241,-4.0
2023-05,P63242,-2.0
2023-05,P63243,0.0
2023-05,P63245,-11.0
2023-05,P63250,-2.0
2023-05,P70873,18.0
2023-05,P70877,18.0
2023-05,P70960,22.0
2023-05,P70962,45.0
2023-05,P70965,40.0
2023-05,P71385,2.0
2023-05,P75148,7.0
2023-05,P75149,7.0
2023-05,P75606,-9.0
2023-05,P75612,0.0
2023-05,P77115,-5.0
2023-05,P77139,48.0
2023-05,P77277,-4.0
2023-05,P77278,2.0
2023-05,P78525,1.0
2023-05,P78724,-64.0
2023-05,P78725,-62.0
2023-05,P78738,2.0
2023-05,P78791,-7.0
2023-05,P78792,7.0
2023-05,P78802,0.0
2023-05,P78803,-1.0
2023-05,P78922,-13.0
2023-05,P78927,16.0
2023-05,P79025,30.0
2023-05,P80765,1.0
2023-05,P80767,1.0
2023-05,P81289,41.0
2023-05,P81290,93.0
2023-05,P81485,-10.0
2023-05,P81486,-47.0
2023-05,P81487,-7.0
2023-05,P81488,-10.0
2023-05,P81496,6.0
2023-05,P81498,7.0
2023-05,P81933,1.0
2023-05,P82098,3.0
2023-05,P82169,1.0
2023-05,P82170,0.0
2023-05,P82329,2.0
2023-05,P82331,2.0
2023-05,P82333,11.0
2023-05,P82364,-17.0
2023-05,P82641,3.0
2023-05,P82643,1.0
2023-05,P82888,2.0
2023-05,P82929,0.0
2023-05,P82946,2.0
2023-05,P85025,1.0
2023-05,P85166,-3.0
2023-05,P85237,4.0
2023-05,P85238,-2.0
2023-05,P85239,-3.0
2023-05,P85240,4.0
2023-05,P85242,-6.0
2023-05,P85243,-48.0
2023-05,P85245,-9.0
2023-05,P85246,-26.0
2023-05,P85248,-54.0
2023-05,P85249,8.0
2023-05,P85250,-1.0
2023-05,P85251,4.0
2023-05,P85252,5.0
2023-05,P85254,-16.0
2023-05,P85255,-1.0
2023-05,P85258,9.0
2023-05,P85267,-2.0
2023-05,P85268,10.0
2023-05,P85285,119.0
2023-05,P85286,18.0
2023-05,P85287,113.0
2023-05,P85288,74.0
2023-05,P85289,103.0
2023-05,P85290,61.0
2023-05,P85291,53.0
2023-05,P85298,59.0
2023-05,P85299,12.0
2023-05,QFK460C,1.0
2023-05,S100089,-2.0
2023-05,S100091,-3.0
2023-05,SM0002,2.0
2023-05,SM0008,5.0
2023-05,SM0012,3.0
2023-05,SM0019,3.0
2023-05,SM0024,0.0
2023-05,SM0032,0.0
2023-05,SM0174,0.0
2023-05,SM0176,0.0
2023-05,SM0181,-2.0
2023-05,SM0318,8.0
2023-05,SM0364,0.0
2023-05,SM0369,2.0
2023-05,SM0528,0.0
2023-05,SM0634,0.0
2023-05,SM0637,2.0
2023-05,SM0702,0.0
2023-05,SM0704,1.0
2023-05,SM0706,-6.0
2023-05,SM0710,-15.0
2023-05,SM0711,1.0
2023-05,SM0712,-18.0
2023-05,SM0713,3.0
2023-05,SM0714,-20.0
2023-05,SM0715,1.0
2023-05,SM0716,-8.0
2023-05,SM0718,2.0
2023-05,SM0720,3.0
2023-05,SM0722,1.0
2023-05,SM0725,1.0
2023-05,SM0730,11.0
2023-05,SM0735,1.0
2023-05,SM0738,6.0
2023-05,SM0740,-12.0
2023-05,SM0741,-20.0
2023-05,SM0742,-47.0
2023-05,SM0743,-18.0
2023-05,SM0745,-18.0
2023-05,SM0746,-2.0
2023-05,SM0747,6.0
2023-05,SM0748,4.0
2023-05,SM0749,15.0
2023-05,SM0751,3.0
2023-05,SM0753,16.0
2023-05,SM0754,-8.0
2023-05,SM0755,0.0
2023-05,SM0756,8.0
2023-05,SM0757,1.0
2023-05,SM0758,13.0
2023-05,SM0759,-6.0
2023-05,SM0760,3.0
2023-05,SM0761,5.0
2023-05,SM0762,12.0
2023-05,SM0809,2.0
2023-05,SM1248,0.0
2023-05,SM1258,0.0
2023-05,SM1491,3.0
2023-05,SM1818,3.0
2023-05,SM1819,0.0
2023-05,SM2075,3.0
2023-05,SM2106,9.0
2023-05,SM2108,7.0
2023-05,SM2110,11.0
2023-05,SM2114,3.0
2023-05,SM2115,7.0
2023-05,SM2116,-1.0
2023-05,SM2117,-10.0
2023-05,SM2118,-25.0
2023-05,SM2119,-3.0
2023-05,SM2125,0.0
2023-05,SM2157,5.0
2023-05,SM2196,1.0
2023-05,SM2199,5.0
2023-05,SM2202,-7.0
2023-05,SM2206,0.0
2023-05,SM2207,1.0
2023-05,SM2209,1.0
2023-05,SM2211,8.0
2023-05,SM2213,-1.0
2023-05,SM2214,0.0
2023-05,SM2216,10.0
2023-05,SM2218,-1.0
2023-05,SM2219,5.0
2023-05,SM2222,-3.0
2023-05,SM2223,5.0
2023-05,SM2225,25.0
2023-05,SM2228,1.0
2023-05,SM2232,3.0
2023-05,SM2235,-1.0
2023-05,SM2237,0.0
2023-05,SM2238,5.0
2023-05,SM2240,0.0
2023-05,SM2241,0.0
2023-05,SM2244,-4.0
2023-05,SM2245,1.0
2023-05,SM2246,3.0
2023-05,SM2248,2.0
2023-05,SM2250,-14.0
2023-05,SM2252,0.0
2023-05,SM2253,-6.0
2023-05,SM2255,4.0
2023-05,SM2256,-22.0
2023-05,SM2257,1.0
2023-05,SM2260,4.0
2023-05,SM2261,8.0
2023-05,SM2263,2.0
2023-05,SM2267,61.0
2023-05,SM2269,46.0
2023-05,SM2272,13.0
2023-05,SM2273,0.0
2023-05,SM2274,17.0
2023-05,SM2365,2.0
2023-05,SM2716,3.0
2023-05,V1000024,1.0
2023-05,V1000086,1.0
2023-05,V1000088,1.0
2023-05,V1000217,1.0
2023-05,V1000917,2.0
2023-05,V1001040,2.0
2023-05,V1001085,0.0
2023-05,V1001183,-2.0
2023-05,V51673,4.0
2023-05,V51756,10.0
2023-05,V51757,4.0
2023-05,V51758,-16.0
2023-05,V51760,-17.0
2023-05,V51761,-8.0
2023-05,V51767,-14.0
2023-05,X10101,2.0
2023-05,Y044063,0.0
2023-06,104301,-50.0
2023-06,104302,5.0
2023-06,104303,-14.0
2023-06,104304,0.0
2023-06,104309,-12.0
2023-06,104310,7.0
2023-06,104312,-11.0
2023-06,104313,21.0
2023-06,104321,-28.0
2023-06,104323,-13.0
2023-06,104326,-37.0
2023-06,104450LF,-48.0
2023-06,104451LF,-17.0
2023-06,104452LF,0.0
2023-06,104454LF,3.0
2023-06,104456LF,-106.0
2023-06,104458LF,5.0
2023-06,104459LF,-6.0
2023-06,104460LF,10.0
2023-06,104462LF,10.0
2023-06,104465LF,-14.0
2023-06,104473LF,1.0
2023-06,104476LF,2.0
2023-06,104478LF,-6.0
2023-06,104501,0.0
2023-06,104502,-6.0
2023-06,104606,3.0
2023-06,104618,6.0
2023-06,104631,1.0
2023-06,107019,-16.0
2023-06,107034,-13.0
2023-06,110192LF,71.0
2023-06,110193LF,23.0
2023-06,110195LF,12.0
2023-06,110198LF,8.0
2023-06,111031,19.0
2023-06,111040,11.0
2023-06,111047,2.0
2023-06,112099,6.0
2023-06,112100,-4.0
2023-06,112118,9.0
2023-06,113041,7.0
2023-06,115128,136.0
2023-06,115129,47.0
2023-06,115185,34.0
2023-06,115189,71.0
2023-06,117104LF,13.0
2023-06,117105LF,36.0
2023-06,117401LF,8.0
2023-06,117402LF,14.0
2023-06,117410LF,13.0
2023-06,117412LF,7.0
2023-06,117414LF,5.0
2023-06,175001,-15.0
2023-06,175004,-6.0
2023-06,175006,-34.0
2023-06,175011,-10.0
2023-06,175014,-7.0
2023-06,175015,-2.0
2023-06,175017,-1.0
2023-06,175019,8.0
2023-06,175032,3.0
2023-06,175033,6.0
2023-06,175054,2.0
2023-06,175057,2.0
2023-06,175059,3.0
2023-06,175068,1.0
2023-06,175079,-11.0
2023-06,175080,-29.0
2023-06,175823,-2.0
2023-06,175825,4.0
2023-06,175828,4.0
2023-06,175829,4.0
2023-06,175847,3.0
2023-06,175849,8.0
2023-06,175854,-1.0
2023-06,175857,3.0
2023-06,175859,4.0
2023-06,175860,1.0
2023-06,175884,0.0
2023-06,175907,0.0
2023-06,178467,2.0
2023-06,178473,1.0
2023-06,178477,1.0
2023-06,178483,4.0
2023-06,178490,0.0
2023-06,178508,-20.0
2023-06,178509,3.0
2023-06,178518,-7.0
2023-06,178588,6.0
2023-06,178592,2.0
2023-06,178623,3.0
2023-06,178635,7.0
2023-06,178640,2.0
2023-06,178641,-13.0
2023-06,178645,-3.0
2023-06,178651,-6.0
2023-06,178655,3.0
2023-06,178656,-11.0
2023-06,178657,5.0
2023-06,178666,-2.0
2023-06,178669,2.0
2023-06,178670,4.0
2023-06,178671,-26.0
2023-06,178672,7.0
2023-06,178682,1.0
2023-06,178687,1.0
2023-06,178690,-17.0
2023-06,178691,2.0
2023-06,178707,-14.0
2023-06,178712,-5.0
2023-06,178724,1.0
2023-06,178748,3.0
2023-06,178776,2.0
2023-06,178809,1.0
2023-06,178948,1.0
2023-06,179190,3.0
2023-06,179214,1.0
2023-06,179228,0.0
2023-06,179249,6.0
2023-06,179251,5.0
2023-06,179254,3.0
2023-06,179257,2.0
2023-06,179258,8.0
2023-06,179266,2.0
2023-06,179267,5.0
2023-06,179280,3.0
2023-06,179282,1.0
2023-06,179286,2.0
2023-06,179289,1.0
2023-06,179314,2.0
2023-06,179318,1.0
2023-06,179343,5.0
2023-06,179345,3.0
2023-06,179347,1.0
2023-06,179348,1.0
2023-06,179349,2.0
2023-06,179353,5.0
2023-06,179356,6.0
2023-06,179361,-12.0
2023-06,179362,3.0
2023-06,179363,-13.0
2023-06,179365,0.0
2023-06,179367,-7.0
2023-06,180153,3.0
2023-06,180164,2.0
2023-06,180222,1.0
2023-06,180226,9.0
2023-06,180235,3.0
2023-06,180237,7.0
2023-06,180251,2.0
2023-06,180719,-1.0
2023-06,180851,1.0
2023-06,181891,13.0
2023-06,181897,8.0
2023-06,181909,4.0
2023-06,181913,5.0
2023-06,181915,6.0
2023-06,182123,1.0
2023-06,182194,7.0
2023-06,182203,4.0
2023-06,182205,-1.0
2023-06,182207,2.0
2023-06,182209,4.0
2023-06,182213,4.0
2023-06,182218,3.0
2023-06,182222,2.0
2023-06,182228,1.0
2023-06,182230,5.0
2023-06,182234,2.0
2023-06,182255,0.0
2023-06,182547,2.0
2023-06,182550,0.0
2023-06,182717,2.0
2023-06,183047,1.0
2023-06,183515,2.0
2023-06,183517,2.0
2023-06,183519,0.0
2023-06,183523,3.0
2023-06,183525,1.0
2023-06,183534,1.0
2023-06,183545,1.0
2023-06,183560,0.0
2023-06,183702,1.0
2023-06,183740,2.0
2023-06,183747,4.0
2023-06,183753,2.0
2023-06,183765,2.0
2023-06,183771,2.0
2023-06,183783,2.0
2023-06,183786,2.0
2023-06,184029,0.0
2023-06,184049,2.0
2023-06,184057,3.0
2023-06,184089,7.0
2023-06,184097,6.0
2023-06,184105,6.0
2023-06,184365,1.0
2023-06,184408,0.0
2023-06,184417,2.0
2023-06,184456,1.0
2023-06,184718,0.0
2023-06,184720,2.0
2023-06,184786,1.0
2023-06,184897,0.0
2023-06,185108,-14.0
2023-06,185109,-1.0
2023-06,185110,-3.0
2023-06,185111,3.0
2023-06,185112,-7.0
2023-06,185113,20.0
2023-06,185115,55.0
2023-06,185116,31.0
2023-06,185117,8.0
2023-06,185119,4.0
