year_month,item_number,Quantity_received,Quantity_shipped,monthly_net,cumulative_inventory
2022-10,P81496,0.0,70.0,-70.0,10.0
2022-11,P81496,107.0,107.0,0.0,10.0
2023-05,P81496,223.0,214.0,9.0,19.0
2023-06,P81496,107.0,9.0,98.0,117.0
2023-07,P81496,214.0,0.0,214.0,331.0
2023-08,P81496,0.0,100.0,-100.0,231.0
2021-04,P81497,100.0,0.0,100.0,100.0
2021-06,P81497,0.0,24.0,-24.0,76.0
2021-07,P81497,0.0,176.0,-176.0,-100.0
2021-08,P81497,185.0,0.0,185.0,85.0
2021-09,P81497,15.0,0.0,15.0,100.0
2021-11,P81497,100.0,0.0,100.0,200.0
2021-12,P81497,300.0,100.0,200.0,400.0
2022-04,P81497,200.0,0.0,200.0,600.0
2022-05,P81497,100.0,0.0,100.0,700.0
2022-06,P81497,0.0,1.0,-1.0,699.0
2022-08,P81497,0.0,100.0,-100.0,599.0
2022-09,P81497,100.0,300.0,-200.0,399.0
2022-10,P81497,0.0,11.0,-11.0,388.0
2021-02,P81498,25.0,0.0,25.0,25.0
2021-06,P81498,0.0,25.0,-25.0,0.0
2021-12,P81498,25.0,0.0,25.0,25.0
2022-03,P81498,25.0,25.0,0.0,25.0
2022-05,P81498,0.0,4.0,-4.0,21.0
2022-06,P81498,25.0,1.0,24.0,45.0
2022-07,P81498,0.0,25.0,-25.0,20.0
2022-11,P81498,25.0,0.0,25.0,45.0
2022-12,P81498,0.0,18.0,-18.0,27.0
2023-01,P81498,0.0,7.0,-7.0,20.0
2023-02,P81498,14.0,0.0,14.0,34.0
2023-03,P81498,0.0,25.0,-25.0,9.0
2023-05,P81498,32.0,0.0,32.0,41.0
2023-07,P81498,36.0,25.0,11.0,52.0
2021-04,P81771,10000.0,0.0,10000.0,10000.0
2021-05,P81771,10000.0,5000.0,5000.0,15000.0
2021-06,P81771,7500.0,10000.0,-2500.0,12500.0
2021-07,P81771,10000.0,5000.0,5000.0,17500.0
2021-08,P81771,0.0,2500.0,-2500.0,15000.0
2021-10,P81771,0.0,5000.0,-5000.0,10000.0
2022-10,P81933,32.0,0.0,32.0,32.0
2022-12,P81933,0.0,4.0,-4.0,28.0
2023-01,P81933,32.0,17.0,15.0,43.0
2023-02,P81933,7.0,24.0,-17.0,26.0
2023-03,P81933,0.0,26.0,-26.0,0.0
2023-05,P81933,18.0,0.0,18.0,18.0
2023-07,P81933,16.0,0.0,16.0,34.0
2023-08,P81933,8.0,0.0,8.0,42.0
2023-09,P81933,8.0,0.0,8.0,50.0
2021-02,P81950,256.0,0.0,256.0,256.0
2021-03,P81950,512.0,128.0,384.0,640.0
2021-05,P81950,384.0,256.0,128.0,768.0
2021-06,P81950,128.0,768.0,-640.0,128.0
2021-09,P81950,128.0,0.0,128.0,256.0
2021-11,P81950,1280.0,256.0,1024.0,1280.0
2021-12,P81950,384.0,0.0,384.0,1664.0
2022-01,P81950,384.0,256.0,128.0,1792.0
2022-02,P81950,0.0,640.0,-640.0,1152.0
2022-07,P81950,0.0,128.0,-128.0,1024.0
2022-08,P81950,1664.0,0.0,1664.0,2688.0
2022-10,P81950,0.0,384.0,-384.0,2304.0
2022-12,P81950,0.0,1280.0,-1280.0,1024.0
2021-03,P81952,0.0,128.0,-128.0,-128.0
2021-05,P81952,512.0,128.0,384.0,256.0
2021-06,P81952,0.0,768.0,-768.0,-512.0
2021-08,P81952,128.0,0.0,128.0,-384.0
2021-09,P81952,256.0,0.0,256.0,-128.0
2021-10,P81952,0.0,256.0,-256.0,-384.0
2021-11,P81952,768.0,256.0,512.0,128.0
2021-12,P81952,384.0,0.0,384.0,512.0
2022-01,P81952,128.0,256.0,-128.0,384.0
2022-02,P81952,0.0,384.0,-384.0,0.0
2022-03,P81952,512.0,0.0,512.0,512.0
2022-04,P81952,512.0,0.0,512.0,1024.0
2022-05,P81952,0.0,16.0,-16.0,1008.0
2022-06,P81952,0.0,60.0,-60.0,948.0
2022-07,P81952,0.0,347.0,-347.0,601.0
2022-08,P81952,1152.0,0.0,1152.0,1753.0
2022-10,P81952,0.0,384.0,-384.0,1369.0
2022-12,P81952,0.0,768.0,-768.0,601.0
2023-03,P81952,0.0,128.0,-128.0,473.0
2023-06,P81952,384.0,384.0,0.0,473.0
2022-12,P82096,1.0,0.0,1.0,1.0
2023-04,P82096,0.0,1.0,-1.0,0.0
2023-04,P82097,6.0,0.0,6.0,6.0
2022-12,P82098,2.0,0.0,2.0,2.0
2023-04,P82098,0.0,2.0,-2.0,0.0
2023-05,P82098,30.0,0.0,30.0,30.0
2022-11,P82099,1.0,0.0,1.0,1.0
2022-12,P82099,1.0,0.0,1.0,2.0
2023-01,P82099,1.0,0.0,1.0,3.0
2023-04,P82099,0.0,2.0,-2.0,1.0
2023-06,P82099,1.0,0.0,1.0,2.0
2023-07,P82141,1.0,0.0,1.0,1.0
2022-11,P82155,1.0,0.0,1.0,1.0
2022-12,P82155,1.0,0.0,1.0,2.0
2023-03,P82155,1.0,0.0,1.0,3.0
2023-04,P82155,0.0,3.0,-3.0,0.0
2023-06,P82155,1.0,0.0,1.0,1.0
2023-07,P82155,1.0,0.0,1.0,2.0
2023-06,P82157,4.0,0.0,4.0,4.0
