year,quarter,month,item_number,received_qty,shipped_qty,turnover_rate
2023,3,8,181888,6.0,0.0,0.0
2023,3,8,181891,9.0,4.0,0.4444444444444444
2023,3,8,181894,3.0,1.0,0.3333333333333333
2023,3,8,181913,1.0,0.0,0.0
2023,3,8,182146,6.0,0.0,0.0
2023,3,8,182190,1.0,1.0,1.0
2023,3,8,182194,1.0,1.0,1.0
2023,3,8,182198,4.0,2.0,0.5
2023,3,8,182200,2.0,0.0,0.0
2023,3,8,182207,1.0,1.0,1.0
2023,3,8,182216,2.0,0.0,0.0
2023,3,8,182446,1.0,1.0,1.0
2023,3,8,182543,1.0,0.0,0.0
2023,3,8,182594,1.0,0.0,0.0
2023,3,8,182697,1.0,0.0,0.0
2023,3,8,182714,4.0,2.0,0.5
2023,3,8,182716,1.0,0.0,0.0
2023,3,8,182717,12.0,5.0,0.4166666666666667
2023,3,8,183059,2.0,0.0,0.0
2023,3,8,183086,3.0,0.0,0.0
2023,3,8,183293,1.0,2.0,2.0
2023,3,8,183328,2.0,2.0,1.0
2023,3,8,183463,1.0,0.0,0.0
2023,3,8,183513,2.0,0.0,0.0
2023,3,8,183528,2.0,0.0,0.0
2023,3,8,183545,2.0,0.0,0.0
2023,3,8,183563,2.0,0.0,0.0
2023,3,8,183581,6.0,0.0,0.0
2023,3,8,183696,6.0,0.0,0.0
2023,3,8,183702,2.0,0.0,0.0
2023,3,8,183714,1.0,0.0,0.0
2023,3,8,183743,2.0,0.0,0.0
2023,3,8,183789,3.0,0.0,0.0
2023,3,8,183904,1.0,0.0,0.0
2023,3,8,184041,1.0,0.0,0.0
2023,3,8,184049,1.0,0.0,0.0
2023,3,8,184065,2.0,2.0,1.0
2023,3,8,184113,1.0,2.0,2.0
2023,3,8,184417,2.0,0.0,0.0
2023,3,8,184734,3.0,0.0,0.0
2023,3,8,184786,1.0,0.0,0.0
2023,3,8,185109,4.0,9.0,2.25
2023,3,8,185110,8.0,2.0,0.25
2023,3,8,185111,8.0,0.0,0.0
2023,3,8,185112,4.0,0.0,0.0
2023,3,8,185115,12.0,2.0,0.16666666666666666
2023,3,8,185119,1.0,0.0,0.0
2023,3,8,188428,2.0,0.0,0.0
2023,3,8,188431,2.0,0.0,0.0
2023,3,8,188557,1.0,0.0,0.0
2023,3,8,188561,5.0,2.0,0.4
2023,3,8,188701,5.0,1.0,0.2
2023,3,8,188705,2.0,2.0,1.0
2023,3,8,188711,1.0,0.0,0.0
2023,3,8,210195,1289.0,0.0,0.0
2023,3,8,213280,83.0,0.0,0.0
2023,3,8,226240,306.0,0.0,0.0
2023,3,8,226260,379.0,0.0,0.0
2023,3,8,226720,342.0,0.0,0.0
2023,3,8,226740,519.0,0.0,0.0
2023,3,8,227000,115.0,0.0,0.0
2023,3,8,227040,148.0,0.0,0.0
2023,3,8,228680,226.0,0.0,0.0
2023,3,8,228700,1033.0,0.0,0.0
2023,3,8,230080,385.0,0.0,0.0
2023,3,8,230120,960.0,0.0,0.0
2023,3,8,230180,707.0,0.0,0.0
2023,3,8,231560,401.0,0.0,0.0
2023,3,8,231900,77.0,0.0,0.0
2023,3,8,233380,2665.0,0.0,0.0
2023,3,8,235400,66.0,0.0,0.0
2023,3,8,238030,46.0,1.0,0.021739130434782608
2023,3,8,238040,528.0,0.0,0.0
2023,3,8,238460,99.0,0.0,0.0
2023,3,8,238475,8.0,0.0,0.0
2023,3,8,510368,518.0,0.0,0.0
2023,3,8,510762,779.0,675.0,0.8664955070603337
2023,3,8,510824,800.0,643.0,0.80375
2023,3,8,510936,1348.0,0.0,0.0
2023,3,8,512740,950.0,0.0,0.0
2023,3,8,513049,88.0,0.0,0.0
2023,3,8,513601,96.0,0.0,0.0
2023,3,8,52-116-917-520,2.0,0.0,0.0
2023,3,8,52-116-917-523,2.0,4.0,2.0
2023,3,8,52-116-922-501,14.0,10.0,0.7142857142857143
2023,3,8,52-219-923-515,7.0,0.0,0.0
2023,3,8,52-261-022-001,2.0,0.0,0.0
2023,3,8,52-360-905-001,20.0,0.0,0.0
2023,3,8,52-362-269-001,369.0,0.0,0.0
2023,3,8,52-362-273-501,24.0,0.0,0.0
2023,3,8,52-362-317-001,36.0,0.0,0.0
2023,3,8,52-362-318-001,50.0,0.0,0.0
2023,3,8,52-362-322-001,225.0,0.0,0.0
2023,3,8,52-362-329-001,783.0,0.0,0.0
2023,3,8,52-362-332-001,29.0,0.0,0.0
2023,3,8,52-362-333-001,18.0,0.0,0.0
2023,3,8,52-427-064-501,75.0,0.0,0.0
2023,3,8,52-427-243-501,3.0,0.0,0.0
2023,3,8,52-427-285-501,307.0,0.0,0.0
2023,3,8,52-427-757-501,25.0,0.0,0.0
2023,3,8,52-427-932-501,19.0,4.0,0.21052631578947367
2023,3,8,52-460-769-009,6.0,3.0,0.5
2023,3,8,52-460-769-016,4.0,0.0,0.0
2023,3,8,52-460-769-017,5.0,0.0,0.0
2023,3,8,52-460-769-019,2.0,7.0,3.5
2023,3,8,52-460-769-214,1.0,0.0,0.0
2023,3,8,52-460-769-218,2.0,1.0,0.5
2023,3,8,52-460-769-700,5.0,1.0,0.2
2023,3,8,52-462-482-501,160.0,0.0,0.0
2023,3,8,52-462-491-501,121.0,0.0,0.0
2023,3,8,555060,50.0,50.0,1.0
2023,3,8,555062,50.0,35.0,0.7
2023,3,8,555074,3.0,0.0,0.0
2023,3,8,555075,12.0,0.0,0.0
2023,3,8,557023,10.0,10.0,1.0
2023,3,8,557046,15.0,10.0,0.6666666666666666
2023,3,8,60A0B1007,7.0,0.0,0.0
2023,3,8,60A0B3002,168.0,0.0,0.0
2023,3,8,60B0B1000,122.0,0.0,0.0
2023,3,8,60B0B1001,82.0,822.0,10.024390243902438
2023,3,8,60B0B1004,109.0,273.0,2.5045871559633026
2023,3,8,758017080,6.0,3.0,0.5
2023,3,8,761200510,20.0,0.0,0.0
2023,3,8,763871010,30.0,0.0,0.0
2023,3,8,765270160,7.0,0.0,0.0
2023,3,8,765310340,3.0,0.0,0.0
2023,3,8,768082350,32.0,0.0,0.0
2023,3,8,768082420,1.0,0.0,0.0
2023,3,8,768560850,400.0,0.0,0.0
2023,3,8,769180450,2.0,0.0,0.0
2023,3,8,769580070,9.0,0.0,0.0
2023,3,8,769580930,1.0,1.0,1.0
2023,3,8,772310408,9.0,10.0,1.1111111111111112
2023,3,8,772610723,200.0,0.0,0.0
2023,3,8,772610807,200.0,0.0,0.0
2023,3,8,772611228,100.0,0.0,0.0
2023,3,8,772611246,50.0,0.0,0.0
2023,3,8,772611306,250.0,0.0,0.0
2023,3,8,772614121,100.0,0.0,0.0
2023,3,8,772615712,300.0,0.0,0.0
2023,3,8,772631350,50.0,0.0,0.0
2023,3,8,772634054,100.0,0.0,0.0
2023,3,8,772634056,200.0,0.0,0.0
2023,3,8,772634070,200.0,0.0,0.0
2023,3,8,772634104,200.0,84.0,0.42
2023,3,8,772634152,160.0,0.0,0.0
2023,3,8,772634153,200.0,0.0,0.0
2023,3,8,772762103,100.0,0.0,0.0
2023,3,8,773344006,1.0,1.0,1.0
2023,3,8,7C0252040,20.0,0.0,0.0
2023,3,8,7C0342490,16.0,0.0,0.0
2023,3,8,7C064102B,10.0,0.0,0.0
2023,3,8,7C1252110,40.0,0.0,0.0
2023,3,8,7C1252130,8.0,0.0,0.0
2023,3,8,7C1252160,40.0,0.0,0.0
2023,3,8,7C5350180,39.0,0.0,0.0
2023,3,8,7C8051060,5.0,19.0,3.8
2023,3,8,7C9550100,26.0,0.0,0.0
2023,3,8,902897,1.0,0.0,0.0
2023,3,8,902909,2.0,0.0,0.0
2023,3,8,903574,48.0,69.0,1.4375
2023,3,8,903575,36.0,0.0,0.0
2023,3,8,903576,180.0,0.0,0.0
2023,3,8,903577,24.0,39.0,1.625
2023,3,8,903580,225.0,360.0,1.6
2023,3,8,903581,36.0,72.0,2.0
2023,3,8,903582,450.0,180.0,0.4
2023,3,8,903583,216.0,132.0,0.6111111111111112
2023,3,8,903584,36.0,60.0,1.6666666666666667
2023,3,8,903585,216.0,60.0,0.2777777777777778
2023,3,8,903586,15.0,0.0,0.0
2023,3,8,903589,50.0,27.0,0.54
2023,3,8,903590,25.0,0.0,0.0
2023,3,8,A07018,30.0,0.0,0.0
2023,3,8,A07035,6.0,0.0,0.0
2023,3,8,A91250,18.0,0.0,0.0
2023,3,8,A91561,40.0,0.0,0.0
2023,3,8,AC0306,22.0,0.0,0.0
2023,3,8,AC0720,200.0,199.0,0.995
2023,3,8,AC0730,106.0,0.0,0.0
2023,3,8,AC0734,59.0,0.0,0.0
2023,3,8,AC1860,4.0,4.0,1.0
2023,3,8,AC1863,8.0,4.0,0.5
2023,3,8,AC1864,8.0,4.0,0.5
2023,3,8,AC1869,4.0,0.0,0.0
2023,3,8,AC1871,4.0,0.0,0.0
2023,3,8,AC2425,11.0,0.0,0.0
2023,3,8,AC5261,2.0,0.0,0.0
2023,3,8,AC5263,1.0,0.0,0.0
2023,3,8,AC5570,1.0,0.0,0.0
2023,3,8,AC5720,30.0,0.0,0.0
2023,3,8,AC5721,29.0,0.0,0.0
2023,3,8,AC5724,31.0,0.0,0.0
2023,3,8,AC5728,4.0,0.0,0.0
2023,3,8,AC5729,71.0,0.0,0.0
2023,3,8,AC5909,1.0,0.0,0.0
2023,3,8,AC6503,9.0,0.0,0.0
2023,3,8,AC6513,8.0,8.0,1.0
2023,3,8,AP0128,2.0,0.0,0.0
2023,3,8,AP0129,2.0,0.0,0.0
2023,3,8,AP0144,3.0,0.0,0.0
2023,3,8,AP0154,4.0,0.0,0.0
2023,3,8,CM1040,1.0,0.0,0.0
2023,3,8,CM1101,1.0,0.0,0.0
2023,3,8,CM1102,2.0,3.0,1.5
2023,3,8,D81500,300.0,1350.0,4.5
2023,3,8,DM0005,210.0,0.0,0.0
2023,3,8,DM0442,64.0,0.0,0.0
2023,3,8,DM0448,1.0,0.0,0.0
2023,3,8,DM0457,11.0,0.0,0.0
2023,3,8,DM0462,15.0,15.0,1.0
2023,3,8,DM0463,2.0,0.0,0.0
2023,3,8,DM1153,5.0,0.0,0.0
2023,3,8,DP0208,171.0,0.0,0.0
2023,3,8,DP0210,182.0,0.0,0.0
2023,3,8,DP0692,749.0,0.0,0.0
2023,3,8,DP1493,2.0,0.0,0.0
2023,3,8,DP1603,160.0,0.0,0.0
2023,3,8,DP1966,2500.0,0.0,0.0
2023,3,8,DR0218,40.0,0.0,0.0
2023,3,8,DR0232,1.0,0.0,0.0
2023,3,8,DR0240,1.0,0.0,0.0
2023,3,8,DR0612,12.0,0.0,0.0
2023,3,8,DR0614,108.0,0.0,0.0
2023,3,8,DT0421,10.0,0.0,0.0
2023,3,8,DT0680,19.0,0.0,0.0
2023,3,8,DT0766,10.0,0.0,0.0
2023,3,8,DT0772,216.0,0.0,0.0
2023,3,8,DT0797,4.0,0.0,0.0
2023,3,8,EE0211,1.0,0.0,0.0
2023,3,8,F14200,900.0,900.0,1.0
2023,3,8,FM0009,2.0,2.0,1.0
2023,3,8,FM0018,1.0,0.0,0.0
2023,3,8,G95805,400.0,400.0,1.0
2023,3,8,M1000270,676.0,0.0,0.0
2023,3,8,M28099,2304.0,1152.0,0.5
2023,3,8,M99076,10.0,10.0,1.0
2023,3,8,P0001113,2.0,0.0,0.0
2023,3,8,P00220,226.0,99.0,0.43805309734513276
2023,3,8,P00352,11112.0,250.0,0.02249820014398848
2023,3,8,P00432,210.0,262.0,1.2476190476190476
2023,3,8,P03429,2880.0,708.0,0.24583333333333332
2023,3,8,P03560,150.0,280.0,1.8666666666666667
2023,3,8,P08420,36.0,405.0,11.25
2023,3,8,P2000011,22.0,0.0,0.0
2023,3,8,P2000655,15.0,12.0,0.8
2023,3,8,P2000676,8.0,4.0,0.5
2023,3,8,P2000678,4.0,4.0,1.0
2023,3,8,P2000832,35.0,0.0,0.0
2023,3,8,P2000842,63.0,24.0,0.38095238095238093
2023,3,8,P2000872,24.0,24.0,1.0
2023,3,8,P2001127,450.0,270.0,0.6
2023,3,8,P2001155,6.0,6.0,1.0
2023,3,8,P2001235,6.0,0.0,0.0
2023,3,8,P2001576,40.0,20.0,0.5
2023,3,8,P2001617,72.0,44.0,0.6111111111111112
2023,3,8,P2001623,24.0,17.0,0.7083333333333334
2023,3,8,P2001630,20.0,5.0,0.25
2023,3,8,P2001639,10.0,0.0,0.0
2023,3,8,P2002390,97.0,6.0,0.061855670103092786
2023,3,8,P2002402,15.0,0.0,0.0
2023,3,8,P2002422,8.0,0.0,0.0
2023,3,8,P2002444,12.0,0.0,0.0
2023,3,8,P2002469,12.0,0.0,0.0
2023,3,8,P2002471,5.0,5.0,1.0
2023,3,8,P2002487,24.0,0.0,0.0
2023,3,8,P2002496,30.0,0.0,0.0
2023,3,8,P2002500,60.0,60.0,1.0
2023,3,8,P2002504,222.0,6.0,0.02702702702702703
2023,3,8,P2002506,58.0,0.0,0.0
2023,3,8,P2002510,11.0,0.0,0.0
2023,3,8,P2002591,22.0,25.0,1.1363636363636365
2023,3,8,P2002629,6.0,0.0,0.0
2023,3,8,P2002653,34.0,0.0,0.0
2023,3,8,P2002864,72.0,0.0,0.0
2023,3,8,P2002866,5.0,0.0,0.0
2023,3,8,P2002867,9.0,0.0,0.0
2023,3,8,P2002869,11.0,0.0,0.0
2023,3,8,P2004411,150.0,56.0,0.37333333333333335
2023,3,8,P2004413,120.0,0.0,0.0
2023,3,8,P2004419,5.0,20.0,4.0
2023,3,8,P2004423,128.0,16.0,0.125
2023,3,8,P2004563,60.0,0.0,0.0
2023,3,8,P2004630,40.0,0.0,0.0
2023,3,8,P2004632,80.0,800.0,10.0
2023,3,8,P2004634,140.0,865.0,6.178571428571429
2023,3,8,P2004638,60.0,0.0,0.0
2023,3,8,P2004713,9.0,9.0,1.0
2023,3,8,P2004721,6.0,2.0,0.3333333333333333
2023,3,8,P2004757,9.0,0.0,0.0
2023,3,8,P2005084,55.0,47.0,0.8545454545454545
2023,3,8,P2005127,1404.0,1404.0,1.0
2023,3,8,P2005128,400.0,400.0,1.0
2023,3,8,P42546,48.0,8.0,0.16666666666666666
2023,3,8,P43663,30.0,0.0,0.0
2023,3,8,P43972,36.0,0.0,0.0
2023,3,8,P44081,30.0,10.0,0.3333333333333333
2023,3,8,P5001003,6.0,0.0,0.0
2023,3,8,P5001010,6.0,0.0,0.0
2023,3,8,P5001019,1908.0,0.0,0.0
2023,3,8,P5001052,12.0,0.0,0.0
2023,3,8,P5001055,23.0,0.0,0.0
2023,3,8,P5001064,2.0,0.0,0.0
2023,3,8,P5001099,12.0,0.0,0.0
2023,3,8,P5001102,1.0,0.0,0.0
2023,3,8,P5001109,5.0,0.0,0.0
2023,3,8,P5001115,25.0,0.0,0.0
2023,3,8,P5001125,10.0,0.0,0.0
2023,3,8,P5001185,19.0,0.0,0.0
2023,3,8,P5001224,1.0,0.0,0.0
2023,3,8,P5001236,30.0,46.0,1.5333333333333334
2023,3,8,P5001291,22.0,10.0,0.45454545454545453
2023,3,8,P5001307,12.0,0.0,0.0
2023,3,8,P5001313,2.0,0.0,0.0
2023,3,8,P5001319,14.0,0.0,0.0
2023,3,8,P5001325,2.0,0.0,0.0
2023,3,8,P5001345,6.0,0.0,0.0
2023,3,8,P5001351,2.0,0.0,0.0
2023,3,8,P5001381,1.0,0.0,0.0
2023,3,8,P5001389,4.0,0.0,0.0
2023,3,8,P5001416,3.0,0.0,0.0
2023,3,8,P5001434,7.0,0.0,0.0
2023,3,8,P5001445,3.0,0.0,0.0
2023,3,8,P5001480,8.0,0.0,0.0
2023,3,8,P5001491,2.0,0.0,0.0
2023,3,8,P5001510,8.0,0.0,0.0
2023,3,8,P5001516,4.0,2.0,0.5
2023,3,8,P5001533,3.0,0.0,0.0
2023,3,8,P5001539,1.0,0.0,0.0
2023,3,8,P5001545,4.0,0.0,0.0
2023,3,8,P5001700,6.0,0.0,0.0
2023,3,8,P5001795,15.0,41.0,2.7333333333333334
2023,3,8,P5001798,15.0,0.0,0.0
2023,3,8,P5001806,16.0,0.0,0.0
2023,3,8,P5001808,26.0,0.0,0.0
2023,3,8,P5001809,14.0,0.0,0.0
2023,3,8,P5001810,20.0,0.0,0.0
2023,3,8,P5001812,12.0,0.0,0.0
2023,3,8,P5001817,16.0,16.0,1.0
2023,3,8,P5001823,16.0,16.0,1.0
2023,3,8,P5001826,5.0,0.0,0.0
2023,3,8,P5001827,15.0,0.0,0.0
2023,3,8,P5001828,12.0,18.0,1.5
2023,3,8,P5001831,11.0,8.0,0.7272727272727273
2023,3,8,P5001833,38.0,0.0,0.0
2023,3,8,P5001834,6.0,12.0,2.0
2023,3,8,P5001835,13.0,0.0,0.0
2023,3,8,P5001840,20.0,40.0,2.0
2023,3,8,P5001842,8.0,0.0,0.0
2023,3,8,P5001844,6.0,0.0,0.0
2023,3,8,P5002004,2.0,0.0,0.0
2023,3,8,P5002072,2.0,0.0,0.0
2023,3,8,P5002083,4.0,0.0,0.0
2023,3,8,P5002171,7.0,0.0,0.0
2023,3,8,P5002172,10.0,8.0,0.8
2023,3,8,P5002174,12.0,10.0,0.8333333333333334
2023,3,8,P5002175,10.0,16.0,1.6
2023,3,8,P5002176,9.0,0.0,0.0
2023,3,8,P5002177,5.0,44.0,8.8
2023,3,8,P5002178,5.0,0.0,0.0
2023,3,8,P5002186,10.0,0.0,0.0
2023,3,8,P5002187,10.0,0.0,0.0
2023,3,8,P5002188,11.0,26.0,2.3636363636363638
2023,3,8,P5002222,1.0,0.0,0.0
2023,3,8,P5002235,6.0,0.0,0.0
2023,3,8,P5002624,4.0,0.0,0.0
2023,3,8,P5002809,3.0,0.0,0.0
2023,3,8,P5002841,7.0,0.0,0.0
2023,3,8,P5003175,2.0,0.0,0.0
2023,3,8,P5003554,120.0,120.0,1.0
2023,3,8,P5003562,110.0,0.0,0.0
2023,3,8,P5003568,136.0,0.0,0.0
2023,3,8,P5003574,195.0,0.0,0.0
2023,3,8,P5003578,190.0,0.0,0.0
2023,3,8,P5003603,141.0,30.0,0.2127659574468085
2023,3,8,P5003606,9.0,0.0,0.0
2023,3,8,P5003609,22.0,0.0,0.0
2023,3,8,P5003619,8.0,0.0,0.0
2023,3,8,P5004257,300.0,0.0,0.0
2023,3,8,P5004632,4.0,4.0,1.0
2023,3,8,P5004634,12.0,14.0,1.1666666666666667
2023,3,8,P5004635,4.0,10.0,2.5
2023,3,8,P5004636,8.0,1.0,0.125
2023,3,8,P5004637,8.0,0.0,0.0
2023,3,8,P5004640,16.0,6.0,0.375
2023,3,8,P5004642,2.0,0.0,0.0
2023,3,8,P51540,34.0,50.0,1.4705882352941178
2023,3,8,P57181,48.0,0.0,0.0
2023,3,8,P57242,8.0,0.0,0.0
2023,3,8,P58492,216.0,2808.0,13.0
2023,3,8,P58496,588.0,2100.0,3.5714285714285716
2023,3,8,P58576,823.0,250.0,0.3037667071688943
2023,3,8,P6010326,8.0,0.0,0.0
2023,3,8,P6010329,4.0,0.0,0.0
2023,3,8,P6010343,36.0,2.0,0.05555555555555555
2023,3,8,P6010501,4.0,0.0,0.0
2023,3,8,P6010667,3.0,0.0,0.0
2023,3,8,P6010703,4.0,0.0,0.0
2023,3,8,P6010949,4.0,0.0,0.0
2023,3,8,P6011045,4.0,2.0,0.5
2023,3,8,P6011311,1.0,0.0,0.0
2023,3,8,P6011452,4.0,0.0,0.0
2023,3,8,P6011478,6.0,0.0,0.0
2023,3,8,P6011568,58.0,44.0,0.7586206896551724
2023,3,8,P6011589,5.0,0.0,0.0
2023,3,8,P6011598,9.0,7.0,0.7777777777777778
2023,3,8,P6011623,6.0,15.0,2.5
2023,3,8,P6011638,1.0,0.0,0.0
2023,3,8,P6012510,4.0,4.0,1.0
2023,3,8,P6012511,1.0,0.0,0.0
2023,3,8,P6012566,4.0,3.0,0.75
2023,3,8,P6012988,6.0,0.0,0.0
2023,3,8,P6013006,4.0,0.0,0.0
2023,3,8,P6013033,1.0,0.0,0.0
2023,3,8,P6013042,36.0,0.0,0.0
2023,3,8,P6013096,2.0,0.0,0.0
2023,3,8,P6013124,1.0,0.0,0.0
2023,3,8,P6013424,1.0,0.0,0.0
2023,3,8,P6013433,2.0,0.0,0.0
2023,3,8,P6013448,2.0,0.0,0.0
2023,3,8,P6013469,1.0,2.0,2.0
2023,3,8,P6013658,6.0,0.0,0.0
2023,3,8,P6018910,4.0,4.0,1.0
2023,3,8,P6019502,5.0,10.0,2.0
2023,3,8,P6019605,2.0,0.0,0.0
2023,3,8,P61129,836.0,0.0,0.0
2023,3,8,P63231,60.0,100.0,1.6666666666666667
2023,3,8,P63233,250.0,0.0,0.0
2023,3,8,P63235,250.0,0.0,0.0
2023,3,8,P63238,100.0,100.0,1.0
2023,3,8,P63241,100.0,50.0,0.5
2023,3,8,P63242,80.0,0.0,0.0
2023,3,8,P63244,110.0,110.0,1.0
2023,3,8,P63245,120.0,30.0,0.25
2023,3,8,P63246,6.0,39.0,6.5
2023,3,8,P63247,80.0,0.0,0.0
2023,3,8,P63248,30.0,0.0,0.0
2023,3,8,P70962,2940.0,0.0,0.0
2023,3,8,P77101,25.0,109.0,4.36
2023,3,8,P77106,1560.0,0.0,0.0
2023,3,8,P77115,10488.0,0.0,0.0
2023,3,8,P77139,552.0,1152.0,2.0869565217391304
2023,3,8,P77171,85.0,0.0,0.0
2023,3,8,P77179,3120.0,1788.0,0.573076923076923
2023,3,8,P77271,20.0,0.0,0.0
2023,3,8,P78725,2160.0,0.0,0.0
2023,3,8,P79025,202.0,282.0,1.396039603960396
2023,3,8,P81933,8.0,0.0,0.0
2023,3,8,P82169,7.0,0.0,0.0
2023,3,8,P82170,3.0,0.0,0.0
2023,3,8,P82329,30.0,30.0,1.0
2023,3,8,P82333,10.0,0.0,0.0
2023,3,8,P82643,12.0,0.0,0.0
2023,3,8,P82888,157.0,0.0,0.0
2023,3,8,P82946,6.0,0.0,0.0
2023,3,8,P85237,48.0,48.0,1.0
2023,3,8,P85238,48.0,48.0,1.0
2023,3,8,P85239,90.0,0.0,0.0
2023,3,8,P85243,54.0,130.0,2.4074074074074074
2023,3,8,P85248,108.0,108.0,1.0
2023,3,8,P85252,10.0,0.0,0.0
2023,3,8,P85254,24.0,24.0,1.0
2023,3,8,P85255,36.0,36.0,1.0
2023,3,8,P85258,16.0,0.0,0.0
2023,3,8,P85285,60.0,36.0,0.6
2023,3,8,P85286,150.0,60.0,0.4
2023,3,8,P85287,222.0,192.0,0.8648648648648649
2023,3,8,P85288,66.0,6.0,0.09090909090909091
2023,3,8,P85289,120.0,114.0,0.95
2023,3,8,P85290,84.0,84.0,1.0
2023,3,8,P85291,30.0,30.0,1.0
2023,3,8,P85298,126.0,66.0,0.5238095238095238
2023,3,8,P85299,8.0,16.0,2.0
2023,3,8,P85337,4.0,0.0,0.0
2023,3,8,P86236,6.0,0.0,0.0
2023,3,8,P90527,100.0,116.0,1.16
2023,3,8,S100089,1.0,0.0,0.0
2023,3,8,SM0001,1.0,2.0,2.0
2023,3,8,SM0260,1.0,1.0,1.0
2023,3,8,SM0526,1.0,2.0,2.0
2023,3,8,SM0530,2.0,0.0,0.0
2023,3,8,SM0708,4.0,0.0,0.0
2023,3,8,SM0709,1.0,0.0,0.0
2023,3,8,SM0711,1.0,0.0,0.0
2023,3,8,SM0712,2.0,0.0,0.0
2023,3,8,SM0713,1.0,2.0,2.0
2023,3,8,SM0714,3.0,0.0,0.0
2023,3,8,SM0715,7.0,5.0,0.7142857142857143
2023,3,8,SM0718,4.0,2.0,0.5
2023,3,8,SM0720,7.0,4.0,0.5714285714285714
2023,3,8,SM0722,2.0,0.0,0.0
2023,3,8,SM0732,5.0,0.0,0.0
2023,3,8,SM0733,2.0,5.0,2.5
2023,3,8,SM0735,2.0,1.0,0.5
2023,3,8,SM0739,1.0,1.0,1.0
2023,3,8,SM0740,6.0,0.0,0.0
2023,3,8,SM0741,3.0,6.0,2.0
2023,3,8,SM0742,16.0,4.0,0.25
2023,3,8,SM0743,1.0,0.0,0.0
2023,3,8,SM0744,8.0,0.0,0.0
2023,3,8,SM0747,3.0,1.0,0.3333333333333333
2023,3,8,SM0748,6.0,10.0,1.6666666666666667
2023,3,8,SM0750,1.0,0.0,0.0
2023,3,8,SM0752,3.0,0.0,0.0
2023,3,8,SM0753,3.0,0.0,0.0
2023,3,8,SM0755,7.0,7.0,1.0
2023,3,8,SM0756,4.0,4.0,1.0
2023,3,8,SM0758,4.0,3.0,0.75
2023,3,8,SM0759,5.0,4.0,0.8
2023,3,8,SM0762,1.0,3.0,3.0
2023,3,8,SM0808,2.0,1.0,0.5
2023,3,8,SM1241,2.0,0.0,0.0
2023,3,8,SM1268,1.0,0.0,0.0
2023,3,8,SM1817,3.0,0.0,0.0
2023,3,8,SM1910,1.0,2.0,2.0
2023,3,8,SM2087,64.0,0.0,0.0
2023,3,8,SM2094,36.0,0.0,0.0
2023,3,8,SM2111,42.0,0.0,0.0
2023,3,8,SM2116,2.0,4.0,2.0
2023,3,8,SM2118,2.0,4.0,2.0
2023,3,8,SM2119,2.0,0.0,0.0
2023,3,8,SM2125,1.0,0.0,0.0
2023,3,8,SM2159,16.0,0.0,0.0
2023,3,8,SM2168,6.0,0.0,0.0
2023,3,8,SM2190,2.0,0.0,0.0
2023,3,8,SM2201,1.0,0.0,0.0
2023,3,8,SM2225,1.0,0.0,0.0
2023,3,8,SM2235,1.0,0.0,0.0
2023,3,8,SM2237,1.0,0.0,0.0
2023,3,8,SM2241,2.0,5.0,2.5
2023,3,8,SM2250,4.0,0.0,0.0
2023,3,8,SM2251,1.0,0.0,0.0
2023,3,8,SM2260,4.0,2.0,0.5
2023,3,8,SM2263,1.0,0.0,0.0
2023,3,8,SM2270,1.0,0.0,0.0
2023,3,8,SM2273,4.0,2.0,0.5
2023,3,8,V1000288,1208.0,0.0,0.0
2023,3,8,V1000290,2100.0,0.0,0.0
2023,3,8,V1000914,20.0,18.0,0.9
2023,3,8,V1000929,21.0,8.0,0.38095238095238093
2023,3,8,V1000932,20.0,0.0,0.0
2023,3,8,V1000936,40.0,10.0,0.25
2023,3,8,V1000947,12.0,6.0,0.5
2023,3,8,V1000974,16.0,0.0,0.0
2023,3,8,V1000981,45.0,15.0,0.3333333333333333
2023,3,8,V1000990,28.0,10.0,0.35714285714285715
2023,3,8,V1000995,12.0,0.0,0.0
2023,3,8,V1001019,6.0,0.0,0.0
2023,3,8,V1001037,3.0,0.0,0.0
2023,3,8,V1001040,6.0,4.0,0.6666666666666666
2023,3,8,V1001053,30.0,0.0,0.0
2023,3,8,V1001055,10.0,10.0,1.0
2023,3,8,V1001071,7.0,7.0,1.0
2023,3,8,V1001085,3.0,6.0,2.0
2023,3,8,V1001091,11.0,11.0,1.0
2023,3,8,V1001098,30.0,0.0,0.0
2023,3,8,V1001188,3.0,9.0,3.0
2023,3,8,V1001198,4.0,0.0,0.0
2023,3,8,V51760,84.0,84.0,1.0
2023,3,8,V51761,132.0,56.0,0.42424242424242425
2023,3,8,V51768,75.0,48.0,0.64
2023,3,8,Y044753,1.0,2.0,2.0
2023,3,9,104300,18.0,0.0,0.0
2023,3,9,104301,18.0,0.0,0.0
2023,3,9,104304,3.0,1.0,0.3333333333333333
2023,3,9,104308,30.0,0.0,0.0
2023,3,9,104310,12.0,0.0,0.0
2023,3,9,104321,11.0,0.0,0.0
2023,3,9,104328,1.0,8.0,8.0
2023,3,9,104450LF,35.0,43.0,1.2285714285714286
2023,3,9,104451LF,46.0,0.0,0.0
2023,3,9,104454LF,4.0,0.0,0.0
2023,3,9,104456LF,85.0,30.0,0.35294117647058826
2023,3,9,104458LF,9.0,12.0,1.3333333333333333
2023,3,9,104459LF,12.0,0.0,0.0
2023,3,9,104471LF,16.0,0.0,0.0
